"ANNEE";"MOIS";"NAT_SERIES";"DESTINATION";"SDP_AUT";"SDP_COM"
2015;3;"Brute";"Autres activites - bureau";340064;218333
2015;3;"CVS-CJO";"Ensemble des locaux non-residentiels";2761878;1650863
2015;3;"CVS-CJO";"Exploitation agricole";782393;444033
2015;3;"CVS-CJO";"Commerce";536221;346649
2015;3;"CVS-CJO";"Commerce - hotels";96332;39700
2015;3;"CVS-CJO";"Services publics";374720;321991
2015;3;"CVS-CJO";"Autres activites";1068544;538190
2015;3;"CVS-CJO";"Autres activites - industrie";310224;127930
2015;3;"CVS-CJO";"Autres activites - entrepot";437214;184785
2015;3;"CVS-CJO";"Autres activites - bureau";367682;211678
2015;2;"Brute";"Ensemble des locaux non-residentiels";2605901;1790069
2015;2;"Brute";"Exploitation agricole";797440;359788
2015;2;"Brute";"Commerce";390708;388253
2015;2;"Brute";"Commerce - hotels";55023;24229
2015;2;"Brute";"Services publics";473379;371235
2015;2;"Brute";"Autres activites";944371;668956
2015;2;"Brute";"Autres activites - industrie";193730;135923
2015;2;"Brute";"Autres activites - entrepot";443963;342455
2015;2;"Brute";"Autres activites - bureau";306678;190577
2015;2;"CVS-CJO";"Ensemble des locaux non-residentiels";2819394;1901054
2015;2;"CVS-CJO";"Exploitation agricole";836383;383690
2015;2;"CVS-CJO";"Commerce";446802;398744
2015;2;"CVS-CJO";"Commerce - hotels";55023;24229
2015;2;"CVS-CJO";"Services publics";507773;418147
2015;2;"CVS-CJO";"Autres activites";1028436;700473
2015;2;"CVS-CJO";"Autres activites - industrie";255560;141001
2015;2;"CVS-CJO";"Autres activites - entrepot";411562;316667
2015;2;"CVS-CJO";"Autres activites - bureau";330451;207933
2015;1;"Brute";"Ensemble des locaux non-residentiels";2166709;2099825
2015;1;"Brute";"Exploitation agricole";583322;546562
2015;1;"Brute";"Commerce";424623;359216
2015;1;"Brute";"Commerce - hotels";58267;29927
2015;1;"Brute";"Services publics";414141;400010
2015;1;"Brute";"Autres activites";744624;792586
2015;1;"Brute";"Autres activites - industrie";184546;152329
2015;1;"Brute";"Autres activites - entrepot";282203;258996
2015;1;"Brute";"Autres activites - bureau";277875;381261
2015;1;"CVS-CJO";"Ensemble des locaux non-residentiels";2355172;2087238
2015;1;"CVS-CJO";"Exploitation agricole";697996;547787
2015;1;"CVS-CJO";"Commerce";435324;340531
2015;1;"CVS-CJO";"Commerce - hotels";58267;29927
2015;1;"CVS-CJO";"Services publics";415392;356081
2015;1;"CVS-CJO";"Autres activites";806460;842839
2015;1;"CVS-CJO";"Autres activites - industrie";184857;173210
2015;1;"CVS-CJO";"Autres activites - entrepot";326480;227770
2015;1;"CVS-CJO";"Autres activites - bureau";317125;396274
2014;12;"Brute";"Ensemble des locaux non-residentiels";2792030;1566250
2014;12;"Brute";"Exploitation agricole";607049;443545
2014;12;"Brute";"Commerce";593092;374198
2014;12;"Brute";"Commerce - hotels";75815;67033
2014;12;"Brute";"Services publics";512544;218829
2014;12;"Brute";"Autres activites";1079345;528865
2014;12;"Brute";"Autres activites - industrie";233376;108423
2014;12;"Brute";"Autres activites - entrepot";512992;145662
2014;12;"Brute";"Autres activites - bureau";332978;274781
2014;12;"CVS-CJO";"Ensemble des locaux non-residentiels";2885257;1675366
2014;12;"CVS-CJO";"Exploitation agricole";775240;501293
2014;12;"CVS-CJO";"Commerce";551371;356345
2014;12;"CVS-CJO";"Commerce - hotels";75815;67033
2014;12;"CVS-CJO";"Services publics";506020;224976
2014;12;"CVS-CJO";"Autres activites";1052626;592752
2014;12;"CVS-CJO";"Autres activites - industrie";245180;141496
2014;12;"CVS-CJO";"Autres activites - entrepot";533431;190395
2014;12;"CVS-CJO";"Autres activites - bureau";305039;223553
2014;11;"Brute";"Ensemble des locaux non-residentiels";2214983;2275796
2014;11;"Brute";"Exploitation agricole";560510;674876
2014;11;"Brute";"Commerce";386931;424420
2014;11;"Brute";"Commerce - hotels";39580;55328
2014;11;"Brute";"Services publics";363268;371800
2014;11;"Brute";"Autres activites";904276;803151
2014;11;"Brute";"Autres activites - industrie";329018;282511
2014;11;"Brute";"Autres activites - entrepot";345446;276795
2014;11;"Brute";"Autres activites - bureau";229812;243842
2014;11;"CVS-CJO";"Ensemble des locaux non-residentiels";2421370;2263842
2014;11;"CVS-CJO";"Exploitation agricole";706670;728565
2014;11;"CVS-CJO";"Commerce";429161;400857
2014;11;"CVS-CJO";"Commerce - hotels";39580;55328
2014;11;"CVS-CJO";"Services publics";352302;343340
2014;11;"CVS-CJO";"Autres activites";933237;791080
2014;11;"CVS-CJO";"Autres activites - industrie";364899;281534
2014;11;"CVS-CJO";"Autres activites - entrepot";382025;295884
2014;11;"CVS-CJO";"Autres activites - bureau";239755;210907
2014;10;"Brute";"Ensemble des locaux non-residentiels";3057482;2048565
2014;10;"Brute";"Exploitation agricole";844581;554098
2014;10;"Brute";"Commerce";549268;357464
2014;10;"Brute";"Commerce - hotels";59070;49980
2014;10;"Brute";"Services publics";499288;346025
2014;10;"Brute";"Autres activites";1164347;789106
2014;10;"Brute";"Autres activites - industrie";251896;227198
2014;10;"Brute";"Autres activites - entrepot";570234;289667
2014;10;"Brute";"Autres activites - bureau";342217;272243
2014;10;"CVS-CJO";"Ensemble des locaux non-residentiels";2659840;1968093
2014;10;"CVS-CJO";"Exploitation agricole";846267;544593
2014;10;"CVS-CJO";"Commerce";468942;368858
2014;10;"CVS-CJO";"Commerce - hotels";59070;49980
2014;10;"CVS-CJO";"Services publics";420543;356686
2014;10;"CVS-CJO";"Autres activites";924088;697956
2014;10;"CVS-CJO";"Autres activites - industrie";166521;187893
2014;10;"CVS-CJO";"Autres activites - entrepot";455697;266094
2014;10;"CVS-CJO";"Autres activites - bureau";274153;235130
2014;9;"Brute";"Ensemble des locaux non-residentiels";3120536;2131061
2014;9;"Brute";"Exploitation agricole";877010;533191
2014;9;"Brute";"Commerce";598584;363686
2014;9;"Brute";"Commerce - hotels";64597;87432
2014;9;"Brute";"Services publics";583774;436725
2014;9;"Brute";"Autres activites";1061171;794156
2014;9;"Brute";"Autres activites - industrie";299621;220983
2014;9;"Brute";"Autres activites - entrepot";365635;311969
2014;9;"Brute";"Autres activites - bureau";395917;261204
2014;9;"CVS-CJO";"Ensemble des locaux non-residentiels";2966241;1959937
2014;9;"CVS-CJO";"Exploitation agricole";841532;521809
2014;9;"CVS-CJO";"Commerce";610417;342250
2014;9;"CVS-CJO";"Commerce - hotels";64597;87432
2014;9;"CVS-CJO";"Services publics";560164;344188
2014;9;"CVS-CJO";"Autres activites";954128;751690
2014;9;"CVS-CJO";"Autres activites - industrie";243461;205957
2014;9;"CVS-CJO";"Autres activites - entrepot";333010;259173
2014;9;"CVS-CJO";"Autres activites - bureau";301730;273034
2014;8;"Brute";"Ensemble des locaux non-residentiels";2582705;1868344
2014;8;"Brute";"Exploitation agricole";872837;534505
2014;8;"Brute";"Commerce";508711;341488
2014;8;"Brute";"Commerce - hotels";55607;32476
2014;8;"Brute";"Services publics";404163;252362
2014;8;"Brute";"Autres activites";796994;739034
2014;8;"Brute";"Autres activites - industrie";217382;191767
2014;8;"Brute";"Autres activites - entrepot";316252;395294
2014;8;"Brute";"Autres activites - bureau";263359;151968
2014;8;"CVS-CJO";"Ensemble des locaux non-residentiels";2899413;1970917
2014;8;"CVS-CJO";"Exploitation agricole";937460;487851
2014;8;"CVS-CJO";"Commerce";570142;380526
2014;8;"CVS-CJO";"Commerce - hotels";55607;32476
2014;8;"CVS-CJO";"Services publics";458704;299539
2014;8;"CVS-CJO";"Autres activites";933107;803001
2014;8;"CVS-CJO";"Autres activites - industrie";239982;196832
2014;8;"CVS-CJO";"Autres activites - entrepot";312342;437254
2014;8;"CVS-CJO";"Autres activites - bureau";321840;225183
2014;7;"Brute";"Ensemble des locaux non-residentiels";3581276;2310436
2014;7;"Brute";"Exploitation agricole";1022456;567932
2014;7;"Brute";"Commerce";615081;510022
2014;7;"Brute";"Commerce - hotels";84398;39548
2014;7;"Brute";"Services publics";507588;471477
2014;7;"Brute";"Autres activites";1436150;758160
2014;7;"Brute";"Autres activites - industrie";311961;272141
2014;7;"Brute";"Autres activites - entrepot";688350;225739
2014;7;"Brute";"Autres activites - bureau";435840;260280
2014;7;"CVS-CJO";"Ensemble des locaux non-residentiels";3234428;2343825
2014;7;"CVS-CJO";"Exploitation agricole";823087;517015
2014;7;"CVS-CJO";"Commerce";570994;564689
2014;7;"CVS-CJO";"Commerce - hotels";84398;39548
2014;7;"CVS-CJO";"Services publics";489839;505366
2014;7;"CVS-CJO";"Autres activites";1350508;756755
2014;7;"CVS-CJO";"Autres activites - industrie";315842;302954
2014;7;"CVS-CJO";"Autres activites - entrepot";688487;223353
2014;7;"CVS-CJO";"Autres activites - bureau";343755;251990
2014;6;"Brute";"Ensemble des locaux non-residentiels";3458337;2234733
2014;6;"Brute";"Exploitation agricole";1007349;530414
2014;6;"Brute";"Commerce";641536;360241
2014;6;"Brute";"Commerce - hotels";75560;35679
2014;6;"Brute";"Services publics";532449;483106
2014;6;"Brute";"Autres activites";1277003;859261
2014;6;"Brute";"Autres activites - industrie";330279;250884
2014;6;"Brute";"Autres activites - entrepot";521152;234229
2014;6;"Brute";"Autres activites - bureau";425571;374148
2014;6;"CVS-CJO";"Ensemble des locaux non-residentiels";3102657;2104471
2014;6;"CVS-CJO";"Exploitation agricole";831981;541512
2014;6;"CVS-CJO";"Commerce";612773;341708
2014;6;"CVS-CJO";"Commerce - hotels";75560;35679
2014;6;"CVS-CJO";"Services publics";504434;432959
2014;6;"CVS-CJO";"Autres activites";1153469;788292
2014;6;"CVS-CJO";"Autres activites - industrie";313463;196644
2014;6;"CVS-CJO";"Autres activites - entrepot";465763;203682
2014;6;"CVS-CJO";"Autres activites - bureau";394125;327776
2014;5;"Brute";"Ensemble des locaux non-residentiels";2485553;1586100
2014;5;"Brute";"Exploitation agricole";820976;404114
2014;5;"Brute";"Commerce";443517;368158
2014;5;"Brute";"Commerce - hotels";47111;76435
2014;5;"Brute";"Services publics";388451;348676
2014;5;"Brute";"Autres activites";832607;463256
2014;5;"Brute";"Autres activites - industrie";193453;137994
2014;5;"Brute";"Autres activites - entrepot";417946;119853
2014;5;"Brute";"Autres activites - bureau";221207;205405
2014;5;"CVS-CJO";"Ensemble des locaux non-residentiels";2582227;1709857
2014;5;"CVS-CJO";"Exploitation agricole";744053;401575
2014;5;"CVS-CJO";"Commerce";490609;365411
2014;5;"CVS-CJO";"Commerce - hotels";47111;76435
2014;5;"CVS-CJO";"Services publics";416429;388148
2014;5;"CVS-CJO";"Autres activites";931136;554723
2014;5;"CVS-CJO";"Autres activites - industrie";246089;150154
2014;5;"CVS-CJO";"Autres activites - entrepot";456715;170028
2014;5;"CVS-CJO";"Autres activites - bureau";291060;209596
2014;4;"Brute";"Ensemble des locaux non-residentiels";2571174;1730862
2014;4;"Brute";"Exploitation agricole";757900;463906
2014;4;"Brute";"Commerce";420810;402221
2014;4;"Brute";"Commerce - hotels";39948;35225
2014;4;"Brute";"Services publics";360872;309993
2014;4;"Brute";"Autres activites";1031594;553291
2014;4;"Brute";"Autres activites - industrie";287564;160473
2014;4;"Brute";"Autres activites - entrepot";449589;232638
2014;4;"Brute";"Autres activites - bureau";294441;160180
2014;4;"CVS-CJO";"Ensemble des locaux non-residentiels";2692490;1796836
2014;4;"CVS-CJO";"Exploitation agricole";726386;462625
2014;4;"CVS-CJO";"Commerce";419958;372023
2014;4;"CVS-CJO";"Commerce - hotels";39948;35225
2014;4;"CVS-CJO";"Services publics";410893;344464
2014;4;"CVS-CJO";"Autres activites";1135253;617724
2014;4;"CVS-CJO";"Autres activites - industrie";311313;190228
2014;4;"CVS-CJO";"Autres activites - entrepot";521574;253499
2014;4;"CVS-CJO";"Autres activites - bureau";391500;193474
2014;3;"Brute";"Ensemble des locaux non-residentiels";2947964;2308738
2014;3;"Brute";"Exploitation agricole";854607;604769
2014;3;"Brute";"Commerce";581815;490811
2014;3;"Brute";"Commerce - hotels";73234;40923
2014;3;"Brute";"Services publics";597608;458129
2014;3;"Brute";"Autres activites";913934;753290
2014;3;"Brute";"Autres activites - industrie";259653;305972
2014;3;"Brute";"Autres activites - entrepot";335022;230269
2014;3;"Brute";"Autres activites - bureau";319259;217050
2014;3;"CVS-CJO";"Ensemble des locaux non-residentiels";2899965;2208723
2014;3;"CVS-CJO";"Exploitation agricole";843480;565626
2014;3;"CVS-CJO";"Commerce";562985;481795
2014;3;"CVS-CJO";"Commerce - hotels";73234;40923
2014;3;"CVS-CJO";"Services publics";571296;446606
2014;3;"CVS-CJO";"Autres activites";922204;714696
2014;3;"CVS-CJO";"Autres activites - industrie";263892;255068
2014;3;"CVS-CJO";"Autres activites - entrepot";360060;207507
2014;3;"CVS-CJO";"Autres activites - bureau";352939;222966
2014;2;"Brute";"Ensemble des locaux non-residentiels";2648906;2060374
2014;2;"Brute";"Exploitation agricole";591977;551811
2014;2;"Brute";"Commerce";593084;327283
2014;2;"Brute";"Commerce - hotels";92042;59120
2014;2;"Brute";"Services publics";411187;400131
2014;2;"Brute";"Autres activites";1052655;778575
2014;2;"Brute";"Autres activites - industrie";217877;217315
2014;2;"Brute";"Autres activites - entrepot";510744;352126
2014;2;"Brute";"Autres activites - bureau";324034;209134
2014;2;"CVS-CJO";"Ensemble des locaux non-residentiels";2837983;2203927
2014;2;"CVS-CJO";"Exploitation agricole";612494;584434
2014;2;"CVS-CJO";"Commerce";661502;343564
2014;2;"CVS-CJO";"Commerce - hotels";92042;59120
2014;2;"CVS-CJO";"Services publics";437479;452078
2014;2;"CVS-CJO";"Autres activites";1126508;823851
2014;2;"CVS-CJO";"Autres activites - industrie";289950;229712
2014;2;"CVS-CJO";"Autres activites - entrepot";472979;322408
2014;2;"CVS-CJO";"Autres activites - bureau";351845;226630
2014;1;"Brute";"Ensemble des locaux non-residentiels";2800219;2062170
2014;1;"Brute";"Exploitation agricole";632154;524340
2014;1;"Brute";"Commerce";553627;362085
2014;1;"Brute";"Commerce - hotels";72960;40834
2014;1;"Brute";"Services publics";545576;536177
2014;1;"Brute";"Autres activites";1068865;634928
2014;1;"Brute";"Autres activites - industrie";304333;189283
2014;1;"Brute";"Autres activites - entrepot";324962;240414
2014;1;"Brute";"Autres activites - bureau";439570;205237
2014;1;"CVS-CJO";"Ensemble des locaux non-residentiels";2986067;2026907
2014;1;"CVS-CJO";"Exploitation agricole";739653;543051
2014;1;"CVS-CJO";"Commerce";539427;348260
2014;1;"CVS-CJO";"Commerce - hotels";72960;40834
2014;1;"CVS-CJO";"Services publics";546044;501655
2014;1;"CVS-CJO";"Autres activites";1160943;633941
2014;1;"CVS-CJO";"Autres activites - industrie";291589;214590
2014;1;"CVS-CJO";"Autres activites - entrepot";385897;219112
2014;1;"CVS-CJO";"Autres activites - bureau";512048;199299
2013;12;"Brute";"Ensemble des locaux non-residentiels";3185814;2021575
2013;12;"Brute";"Exploitation agricole";646531;489807
2013;12;"Brute";"Commerce";633316;375575
2013;12;"Brute";"Commerce - hotels";71677;63108
2013;12;"Brute";"Services publics";495057;492651
2013;12;"Brute";"Autres activites";1410907;659501
2013;12;"Brute";"Autres activites - industrie";213324;150632
2013;12;"Brute";"Autres activites - entrepot";388944;186283
2013;12;"Brute";"Autres activites - bureau";808640;322583
2013;12;"CVS-CJO";"Ensemble des locaux non-residentiels";3327950;2146777
2013;12;"CVS-CJO";"Exploitation agricole";866870;551915
2013;12;"CVS-CJO";"Commerce";613859;358933
2013;12;"CVS-CJO";"Commerce - hotels";71677;63108
2013;12;"CVS-CJO";"Services publics";482389;504891
2013;12;"CVS-CJO";"Autres activites";1364832;731038
2013;12;"CVS-CJO";"Autres activites - industrie";232926;201308
2013;12;"CVS-CJO";"Autres activites - entrepot";399334;249099
2013;12;"CVS-CJO";"Autres activites - bureau";733228;265626
2013;11;"Brute";"Ensemble des locaux non-residentiels";2843689;2074961
2013;11;"Brute";"Exploitation agricole";644741;518846
2013;11;"Brute";"Commerce";556375;365422
2013;11;"Brute";"Commerce - hotels";67245;48821
2013;11;"Brute";"Services publics";495654;514488
2013;11;"Brute";"Autres activites";1146921;671642
2013;11;"Brute";"Autres activites - industrie";253635;204218
2013;11;"Brute";"Autres activites - entrepot";464417;247685
2013;11;"Brute";"Autres activites - bureau";428869;219741
2013;11;"CVS-CJO";"Ensemble des locaux non-residentiels";3137871;2067037
2013;11;"CVS-CJO";"Exploitation agricole";824978;544094
2013;11;"CVS-CJO";"Commerce";632951;329865
2013;11;"CVS-CJO";"Commerce - hotels";67245;48821
2013;11;"CVS-CJO";"Services publics";492437;474667
2013;11;"CVS-CJO";"Autres activites";1187505;718411
2013;11;"CVS-CJO";"Autres activites - industrie";281855;202925
2013;11;"CVS-CJO";"Autres activites - entrepot";503467;261889
2013;11;"CVS-CJO";"Autres activites - bureau";450546;219697
2013;10;"Brute";"Ensemble des locaux non-residentiels";3984239;2454218
2013;10;"Brute";"Exploitation agricole";908852;538451
2013;10;"Brute";"Commerce";890432;462993
2013;10;"Brute";"Commerce - hotels";112689;70460
2013;10;"Brute";"Services publics";747079;481104
2013;10;"Brute";"Autres activites";1437877;967882
2013;10;"Brute";"Autres activites - industrie";446281;303984
2013;10;"Brute";"Autres activites - entrepot";450421;295398
2013;10;"Brute";"Autres activites - bureau";541176;368494
2013;10;"CVS-CJO";"Ensemble des locaux non-residentiels";3563100;2346623
2013;10;"CVS-CJO";"Exploitation agricole";941242;518024
2013;10;"CVS-CJO";"Commerce";784843;465056
2013;10;"CVS-CJO";"Commerce - hotels";112689;70460
2013;10;"CVS-CJO";"Services publics";654500;479736
2013;10;"CVS-CJO";"Autres activites";1182515;883807
2013;10;"CVS-CJO";"Autres activites - industrie";291179;251144
2013;10;"CVS-CJO";"Autres activites - entrepot";358079;270499
2013;10;"CVS-CJO";"Autres activites - bureau";428751;351244
2013;9;"Brute";"Ensemble des locaux non-residentiels";3605528;2354273
2013;9;"Brute";"Exploitation agricole";1211883;535243
2013;9;"Brute";"Commerce";617783;421012
2013;9;"Brute";"Commerce - hotels";61329;55221
2013;9;"Brute";"Services publics";596787;551385
2013;9;"Brute";"Autres activites";1179079;840181
2013;9;"Brute";"Autres activites - industrie";306184;226301
2013;9;"Brute";"Autres activites - entrepot";493989;338603
2013;9;"Brute";"Autres activites - bureau";378910;275273
2013;9;"CVS-CJO";"Ensemble des locaux non-residentiels";3499553;2144834
2013;9;"CVS-CJO";"Exploitation agricole";1212287;521260
2013;9;"CVS-CJO";"Commerce";657170;400195
2013;9;"CVS-CJO";"Commerce - hotels";61329;55221
2013;9;"CVS-CJO";"Services publics";557744;458130
2013;9;"CVS-CJO";"Autres activites";1072352;765249
2013;9;"CVS-CJO";"Autres activites - industrie";250559;209217
2013;9;"CVS-CJO";"Autres activites - entrepot";454215;278244
2013;9;"CVS-CJO";"Autres activites - bureau";285898;270693
2013;8;"Brute";"Ensemble des locaux non-residentiels";2970419;1948506
2013;8;"Brute";"Exploitation agricole";975973;480271
2013;8;"Brute";"Commerce";567130;311911
2013;8;"Brute";"Commerce - hotels";91214;32849
2013;8;"Brute";"Services publics";541865;369011
2013;8;"Brute";"Autres activites";885453;783755
2013;8;"Brute";"Autres activites - industrie";257058;257754
2013;8;"Brute";"Autres activites - entrepot";387174;337992
2013;8;"Brute";"Autres activites - bureau";241219;188014
2013;8;"CVS-CJO";"Ensemble des locaux non-residentiels";3310402;2033376
2013;8;"CVS-CJO";"Exploitation agricole";1004820;449935
2013;8;"CVS-CJO";"Commerce";616385;356498
2013;8;"CVS-CJO";"Commerce - hotels";91214;32849
2013;8;"CVS-CJO";"Services publics";620823;412591
2013;8;"CVS-CJO";"Autres activites";1068374;814352
2013;8;"CVS-CJO";"Autres activites - industrie";288540;258781
2013;8;"CVS-CJO";"Autres activites - entrepot";394278;363620
2013;8;"CVS-CJO";"Autres activites - bureau";297261;270980
2013;7;"Brute";"Ensemble des locaux non-residentiels";3833435;2177929
2013;7;"Brute";"Exploitation agricole";1418725;589551
2013;7;"Brute";"Commerce";655335;356626
2013;7;"Brute";"Commerce - hotels";74939;37576
2013;7;"Brute";"Services publics";593145;451181
2013;7;"Brute";"Autres activites";1166230;775194
2013;7;"Brute";"Autres activites - industrie";244200;182666
2013;7;"Brute";"Autres activites - entrepot";431402;406369
2013;7;"Brute";"Autres activites - bureau";490628;186158
2013;7;"CVS-CJO";"Ensemble des locaux non-residentiels";3353337;2191388
2013;7;"CVS-CJO";"Exploitation agricole";1090851;524646
2013;7;"CVS-CJO";"Commerce";585725;419615
2013;7;"CVS-CJO";"Commerce - hotels";74939;37576
2013;7;"CVS-CJO";"Services publics";586980;477490
2013;7;"CVS-CJO";"Autres activites";1089781;769637
2013;7;"CVS-CJO";"Autres activites - industrie";245572;202414
2013;7;"CVS-CJO";"Autres activites - entrepot";421758;398860
2013;7;"CVS-CJO";"Autres activites - bureau";383019;181960
2013;6;"Brute";"Ensemble des locaux non-residentiels";3646707;2393781
2013;6;"Brute";"Exploitation agricole";1189127;536577
2013;6;"Brute";"Commerce";630552;454450
2013;6;"Brute";"Commerce - hotels";104086;59107
2013;6;"Brute";"Services publics";711610;486546
2013;6;"Brute";"Autres activites";1115421;908767
2013;6;"Brute";"Autres activites - industrie";233616;232274
2013;6;"Brute";"Autres activites - entrepot";475226;364622
2013;6;"Brute";"Autres activites - bureau";406581;311871
2013;6;"CVS-CJO";"Ensemble des locaux non-residentiels";3281078;2268234
2013;6;"CVS-CJO";"Exploitation agricole";989452;538085
2013;6;"CVS-CJO";"Commerce";608240;439099
2013;6;"CVS-CJO";"Commerce - hotels";104086;59107
2013;6;"CVS-CJO";"Services publics";671910;430115
2013;6;"CVS-CJO";"Autres activites";1011476;860935
2013;6;"CVS-CJO";"Autres activites - industrie";220220;179789
2013;6;"CVS-CJO";"Autres activites - entrepot";423825;317405
2013;6;"CVS-CJO";"Autres activites - bureau";371480;295119
2013;5;"Brute";"Ensemble des locaux non-residentiels";3386485;2460549
2013;5;"Brute";"Exploitation agricole";1127881;528789
2013;5;"Brute";"Commerce";592789;504206
2013;5;"Brute";"Commerce - hotels";69235;64440
2013;5;"Brute";"Services publics";594700;488989
2013;5;"Brute";"Autres activites";1071113;929717
2013;5;"Brute";"Autres activites - industrie";239516;260609
2013;5;"Brute";"Autres activites - entrepot";443315;240311
2013;5;"Brute";"Autres activites - bureau";388284;428800
2013;5;"CVS-CJO";"Ensemble des locaux non-residentiels";3560763;2675939
2013;5;"CVS-CJO";"Exploitation agricole";1029285;553652
2013;5;"CVS-CJO";"Commerce";671024;536123
2013;5;"CVS-CJO";"Commerce - hotels";69235;64440
2013;5;"CVS-CJO";"Services publics";644818;560437
2013;5;"CVS-CJO";"Autres activites";1215636;1025727
2013;5;"CVS-CJO";"Autres activites - industrie";310946;283507
2013;5;"CVS-CJO";"Autres activites - entrepot";478685;346510
2013;5;"CVS-CJO";"Autres activites - bureau";516742;401393
2013;4;"Brute";"Ensemble des locaux non-residentiels";3055966;2036199
2013;4;"Brute";"Exploitation agricole";1014223;461837
2013;4;"Brute";"Commerce";602481;511636
2013;4;"Brute";"Commerce - hotels";71862;74474
2013;4;"Brute";"Services publics";512540;441834
2013;4;"Brute";"Autres activites";926721;615074
2013;4;"Brute";"Autres activites - industrie";295903;159396
2013;4;"Brute";"Autres activites - entrepot";373276;233162
2013;4;"Brute";"Autres activites - bureau";257541;222512
2013;4;"CVS-CJO";"Ensemble des locaux non-residentiels";3221267;2110256
2013;4;"CVS-CJO";"Exploitation agricole";980818;466964
2013;4;"CVS-CJO";"Commerce";607172;473081
2013;4;"CVS-CJO";"Commerce - hotels";71862;74474
2013;4;"CVS-CJO";"Services publics";596363;480600
2013;4;"CVS-CJO";"Autres activites";1036914;689611
2013;4;"CVS-CJO";"Autres activites - industrie";317468;193315
2013;4;"CVS-CJO";"Autres activites - entrepot";426970;250068
2013;4;"CVS-CJO";"Autres activites - bureau";347077;276036
2013;3;"Brute";"Ensemble des locaux non-residentiels";3458161;2366939
2013;3;"Brute";"Exploitation agricole";952137;406536
2013;3;"Brute";"Commerce";621957;455769
2013;3;"Brute";"Commerce - hotels";88790;27635
2013;3;"Brute";"Services publics";578585;641836
2013;3;"Brute";"Autres activites";1305480;845594
2013;3;"Brute";"Autres activites - industrie";319115;281107
2013;3;"Brute";"Autres activites - entrepot";640063;256100
2013;3;"Brute";"Autres activites - bureau";346301;308386
2013;3;"CVS-CJO";"Ensemble des locaux non-residentiels";3396379;2247592
2013;3;"CVS-CJO";"Exploitation agricole";945566;370601
2013;3;"CVS-CJO";"Commerce";597419;438358
2013;3;"CVS-CJO";"Commerce - hotels";88790;27635
2013;3;"CVS-CJO";"Services publics";555490;630747
2013;3;"CVS-CJO";"Autres activites";1297904;807886
2013;3;"CVS-CJO";"Autres activites - industrie";325226;233228
2013;3;"CVS-CJO";"Autres activites - entrepot";698682;241081
2013;3;"CVS-CJO";"Autres activites - bureau";386098;304223
2013;2;"Brute";"Ensemble des locaux non-residentiels";3078442;1699119
2013;2;"Brute";"Exploitation agricole";864924;326260
2013;2;"Brute";"Commerce";592992;378197
2013;2;"Brute";"Commerce - hotels";66182;31919
2013;2;"Brute";"Services publics";567096;338532
2013;2;"Brute";"Autres activites";1053432;648720
2013;2;"Brute";"Autres activites - industrie";277107;181508
2013;2;"Brute";"Autres activites - entrepot";328056;241999
2013;2;"Brute";"Autres activites - bureau";448270;225212
2013;2;"CVS-CJO";"Ensemble des locaux non-residentiels";3313251;1840096
2013;2;"CVS-CJO";"Exploitation agricole";905214;358447
2013;2;"CVS-CJO";"Commerce";659852;400327
2013;2;"CVS-CJO";"Commerce - hotels";66182;31919
2013;2;"CVS-CJO";"Services publics";610710;391607
2013;2;"CVS-CJO";"Autres activites";1137475;689715
2013;2;"CVS-CJO";"Autres activites - industrie";367018;197778
2013;2;"CVS-CJO";"Autres activites - entrepot";304803;216750
2013;2;"CVS-CJO";"Autres activites - bureau";489199;245709
2013;1;"Brute";"Ensemble des locaux non-residentiels";3414459;1831871
2013;1;"Brute";"Exploitation agricole";821510;275842
2013;1;"Brute";"Commerce";738132;425876
2013;1;"Brute";"Commerce - hotels";107055;62870
2013;1;"Brute";"Services publics";633663;459796
2013;1;"Brute";"Autres activites";1221158;657795
2013;1;"Brute";"Autres activites - industrie";522149;181797
2013;1;"Brute";"Autres activites - entrepot";355608;211036
2013;1;"Brute";"Autres activites - bureau";343399;264962
2013;1;"CVS-CJO";"Ensemble des locaux non-residentiels";3684266;1829598
2013;1;"CVS-CJO";"Exploitation agricole";986247;292693
2013;1;"CVS-CJO";"Commerce";722683;421760
2013;1;"CVS-CJO";"Commerce - hotels";107055;62870
2013;1;"CVS-CJO";"Services publics";634621;424823
2013;1;"CVS-CJO";"Autres activites";1340715;690322
2013;1;"CVS-CJO";"Autres activites - industrie";492186;205111
2013;1;"CVS-CJO";"Autres activites - entrepot";431069;196353
2013;1;"CVS-CJO";"Autres activites - bureau";403958;268625
