Department,Millesime,Indicateur,Valeur
33,2023,RPProprietaires,440419
33,2023,RPProprietaires65Plus,162899
33,2023,RPTotalAge,800830
33,2023,ResidencesPrincipales,800830
33,2023,TauxPauvrete,14
33,2024,Deces,14868
33,2024,Naissances,15392
33,2025,Deces,14764
33,2025,Naissances,15009
34,1968,PopulationLegale,591397
34,1975,PopulationLegale,648202
34,1982,PopulationLegale,706499
34,1990,PopulationLegale,794603
34,1999,PopulationLegale,896441
34,2007,PopulationLegale,1011207
34,2008,Deces,8954
34,2008,Naissances,12564
34,2009,Deces,9323
34,2009,Naissances,12531
34,2010,Deces,9335
34,2010,Naissances,12658
34,2011,Deces,9326
34,2011,Naissances,13000
34,2012,Actifs1564,475930
34,2012,ArriveesHorsDep,47341
34,2012,Chomeurs1564,79545
34,2012,Deces,9673
34,2012,Logements,660752
34,2012,LogementsVacants,48409
34,2012,Naissances,12902
34,2012,Pop65Plus,204453
34,2012,PopUnAnPlus,1065101
34,2012,Population,1077627
34,2012,PopulationLegale,1077627
34,2012,RPMaisons,262471
34,2012,RPProprietaires,266509
34,2012,ResidencesPrincipales,487851
34,2013,Deces,9674
34,2013,Naissances,12899
34,2014,Deces,9752
34,2014,Naissances,13008
34,2015,Deces,10188
34,2015,Naissances,12919
34,2016,Deces,10371
34,2016,Naissances,12761
34,2017,Actifs1564,503211
34,2017,ArriveesHorsDep,44906
34,2017,Chomeurs1564,87665
34,2017,Deces,10676
34,2017,Logements,718743
34,2017,LogementsVacants,53034
34,2017,Naissances,12507
34,2017,Pop65Plus,240785
34,2017,PopUnAnPlus,1132663
34,2017,Population,1144892
34,2017,PopulationLegale,1144892
34,2017,RPMaisons,277595
34,2017,RPProprietaires,284185
34,2017,ResidencesPrincipales,533184
34,2018,Deces,10775
34,2018,Naissances,12577
34,2019,Deces,10876
34,2019,Naissances,12488
34,2020,Deces,11489
34,2020,Naissances,12411
34,2021,Deces,12011
34,2021,Naissances,12580
34,2022,Deces,12415
34,2022,Naissances,12436
34,2023,Actifs1564,551752
34,2023,ArriveesHorsDep,45147
34,2023,Chomeurs1564,79775
34,2023,Deces,11675
34,2023,Logements,782278
34,2023,LogementsVacants,52668
34,2023,Naissances,11167
34,2023,NiveauVieMedian,24280
34,2023,Pop65Plus,279648
34,2023,PopUnAnPlus,1218846
34,2023,Population,1230289
34,2023,PopulationLegale,1230289
34,2023,RPMaisons,299297
34,2023,RPProprietaires,315196
34,2023,RPProprietaires65Plus,132654
34,2023,RPTotalAge,594771
34,2023,ResidencesPrincipales,594771
34,2023,TauxPauvrete,21
34,2024,Deces,11783
34,2024,Naissances,10734
34,2025,Deces,11947
34,2025,Naissances,10760
35,1968,PopulationLegale,652722
35,1975,PopulationLegale,702199
35,1982,PopulationLegale,749764
35,1990,PopulationLegale,798718
35,1999,PopulationLegale,867533
35,2007,PopulationLegale,955846
35,2008,Deces,7281
35,2008,Naissances,12837
35,2009,Deces,7495
35,2009,Naissances,12917
35,2010,Deces,7421
35,2010,Naissances,12876
35,2011,Deces,7256
35,2011,Naissances,13033
35,2012,Actifs1564,479846
35,2012,ArriveesHorsDep,42531
35,2012,Chomeurs1564,47325
35,2012,Deces,7965
35,2012,Logements,506257
35,2012,LogementsVacants,33694
35,2012,Naissances,12892
35,2012,Pop65Plus,159117
35,2012,PopUnAnPlus,994862
35,2012,Population,1007901
35,2012,PopulationLegale,1007901
35,2012,RPMaisons,270165
35,2012,RPProprietaires,263316
35,2012,ResidencesPrincipales,439345
35,2013,Deces,7799
35,2013,Naissances,12729
35,2014,Deces,7847
35,2014,Naissances,12555
35,2015,Deces,8227
35,2015,Naissances,12018
35,2016,Deces,8428
35,2016,Naissances,11925
35,2017,Actifs1564,500866
35,2017,ArriveesHorsDep,40283
35,2017,Chomeurs1564,53868
35,2017,Deces,8499
35,2017,Logements,546440
35,2017,LogementsVacants,37793
35,2017,Naissances,11680
35,2017,Pop65Plus,185850
35,2017,PopUnAnPlus,1048115
35,2017,Population,1060199
35,2017,PopulationLegale,1060199
35,2017,RPMaisons,286407
35,2017,RPProprietaires,281694
35,2017,ResidencesPrincipales,471034
35,2018,Deces,8765
35,2018,Naissances,11656
35,2019,Deces,8633
35,2019,Naissances,11639
35,2020,Deces,8736
35,2020,Naissances,11548
35,2021,Deces,9258
35,2021,Naissances,11758
35,2022,Deces,9502
35,2022,Naissances,11349
35,2023,Actifs1564,544942
35,2023,ArriveesHorsDep,39724
35,2023,Chomeurs1564,48180
35,2023,Deces,9082
35,2023,Logements,592053
35,2023,LogementsVacants,35783
35,2023,Naissances,10862
35,2023,NiveauVieMedian,26670
35,2023,Pop65Plus,211490
35,2023,PopUnAnPlus,1109410
35,2023,Population,1120666
35,2023,PopulationLegale,1120666
35,2023,RPMaisons,305506
35,2023,RPProprietaires,306313
35,2023,RPProprietaires65Plus,105452
35,2023,RPTotalAge,513565
35,2023,ResidencesPrincipales,513565
35,2023,TauxPauvrete,12
35,2024,Deces,9153
35,2024,Naissances,10702
35,2025,Deces,9278
35,2025,Naissances,10600
36,1968,PopulationLegale,247178
36,1975,PopulationLegale,248523
36,1982,PopulationLegale,243191
36,1990,PopulationLegale,237510
36,1999,PopulationLegale,231139
36,2007,PopulationLegale,232799
36,2008,Deces,2965
36,2008,Naissances,2371
36,2009,Deces,2984
36,2009,Naissances,2178
36,2010,Deces,3052
36,2010,Naissances,2221
36,2011,Deces,2777
36,2011,Naissances,2137
36,2012,Actifs1564,99853
36,2012,ArriveesHorsDep,6687
36,2012,Chomeurs1564,11945
36,2012,Deces,2924
36,2012,Logements,136111
36,2012,LogementsVacants,16030
36,2012,Naissances,2136
36,2012,Pop65Plus,55609
36,2012,PopUnAnPlus,226582
36,2012,Population,228692
36,2012,PopulationLegale,228692
36,2012,RPMaisons,86930
36,2012,RPProprietaires,71463
36,2012,ResidencesPrincipales,106042
36,2013,Deces,3051
36,2013,Naissances,2006
36,2014,Deces,2936
36,2014,Naissances,2030
36,2015,Deces,3117
36,2015,Naissances,1876
36,2016,Deces,3021
36,2016,Naissances,1760
36,2017,Actifs1564,94476
36,2017,ArriveesHorsDep,6122
36,2017,Chomeurs1564,12268
36,2017,Deces,3121
36,2017,Logements,138634
36,2017,LogementsVacants,18386
36,2017,Naissances,1719
36,2017,Pop65Plus,60367
36,2017,PopUnAnPlus,220350
36,2017,Population,222232
36,2017,PopulationLegale,222232
36,2017,RPMaisons,87477
36,2017,RPProprietaires,72065
36,2017,ResidencesPrincipales,105772
36,2018,Deces,3128
36,2018,Naissances,1766
36,2019,Deces,3098
36,2019,Naissances,1773
36,2020,Deces,3328
36,2020,Naissances,1727
36,2021,Deces,3225
36,2021,Naissances,1816
36,2022,Deces,3369
36,2022,Naissances,1671
36,2023,Actifs1564,91232
36,2023,ArriveesHorsDep,6101
36,2023,Chomeurs1564,9941
36,2023,Deces,3187
36,2023,Logements,139329
36,2023,LogementsVacants,17884
36,2023,Naissances,1599
36,2023,NiveauVieMedian,24020
36,2023,Pop65Plus,64183
36,2023,PopUnAnPlus,214372
36,2023,Population,216069
36,2023,PopulationLegale,216069
36,2023,RPMaisons,88132
36,2023,RPProprietaires,72948
36,2023,RPProprietaires65Plus,33242
36,2023,RPTotalAge,106494
36,2023,ResidencesPrincipales,106494
36,2023,TauxPauvrete,16
36,2024,Deces,3193
36,2024,Naissances,1533
36,2025,Deces,3292
36,2025,Naissances,1522
37,1968,PopulationLegale,437866
37,1975,PopulationLegale,478597
37,1982,PopulationLegale,506093
37,1990,PopulationLegale,529345
37,1999,PopulationLegale,554003
37,2007,PopulationLegale,583086
37,2008,Deces,4976
37,2008,Naissances,6811
37,2009,Deces,5184
37,2009,Naissances,6828
37,2010,Deces,5148
37,2010,Naissances,6886
37,2011,Deces,5096
37,2011,Naissances,6696
37,2012,Actifs1564,277075
37,2012,ArriveesHorsDep,22230
37,2012,Chomeurs1564,32162
37,2012,Deces,5247
37,2012,Logements,305157
37,2012,LogementsVacants,22441
37,2012,Naissances,6796
37,2012,Pop65Plus,113090
37,2012,PopUnAnPlus,590028
37,2012,Population,596937
37,2012,PopulationLegale,596937
37,2012,RPMaisons,171284
37,2012,RPProprietaires,158517
37,2012,ResidencesPrincipales,269259
37,2013,Deces,5415
37,2013,Naissances,6594
37,2014,Deces,5227
37,2014,Naissances,6718
37,2015,Deces,5575
37,2015,Naissances,6458
37,2016,Deces,5475
37,2016,Naissances,6400
37,2017,Actifs1564,278035
37,2017,ArriveesHorsDep,20782
37,2017,Chomeurs1564,35678
37,2017,Deces,5783
37,2017,Logements,321881
37,2017,LogementsVacants,27754
37,2017,Naissances,6206
37,2017,Pop65Plus,127685
37,2017,PopUnAnPlus,600043
37,2017,Population,606511
37,2017,PopulationLegale,606511
37,2017,RPMaisons,177496
37,2017,RPProprietaires,165088
37,2017,ResidencesPrincipales,279367
37,2018,Deces,5697
37,2018,Naissances,6104
37,2019,Deces,5771
37,2019,Naissances,5970
37,2020,Deces,6090
37,2020,Naissances,6020
37,2021,Deces,6222
37,2021,Naissances,6142
37,2022,Deces,6203
37,2022,Naissances,5848
37,2023,Actifs1564,287899
37,2023,ArriveesHorsDep,18835
37,2023,Chomeurs1564,30109
37,2023,Deces,5893
37,2023,Logements,339764
37,2023,LogementsVacants,28779
37,2023,Naissances,5619
37,2023,NiveauVieMedian,25930
37,2023,Pop65Plus,141608
37,2023,PopUnAnPlus,613652
37,2023,Population,619362
37,2023,PopulationLegale,619362
37,2023,RPMaisons,184340
37,2023,RPProprietaires,172993
37,2023,RPProprietaires65Plus,68641
37,2023,RPTotalAge,295031
37,2023,ResidencesPrincipales,295031
37,2023,TauxPauvrete,14
37,2024,Deces,5881
37,2024,Naissances,5423
37,2025,Deces,6118
37,2025,Naissances,5340
38,1968,PopulationLegale,767678
38,1975,PopulationLegale,860339
38,1982,PopulationLegale,936771
38,1990,PopulationLegale,1016228
38,1999,PopulationLegale,1094006
38,2007,PopulationLegale,1178714
38,2008,Deces,8245
38,2008,Naissances,15999
38,2009,Deces,8231
38,2009,Naissances,15916
38,2010,Deces,8349
38,2010,Naissances,16136
38,2011,Deces,8116
38,2011,Naissances,15739
38,2012,Actifs1564,584061
38,2012,ArriveesHorsDep,41801
38,2012,Chomeurs1564,64056
38,2012,Deces,8744
38,2012,Logements,608400
38,2012,LogementsVacants,41261
38,2012,Naissances,15948
38,2012,Pop65Plus,195013
38,2012,PopUnAnPlus,1208737
38,2012,Population,1224993
38,2012,PopulationLegale,1224993
38,2012,RPMaisons,264960
38,2012,RPProprietaires,313649
38,2012,ResidencesPrincipales,515572
38,2013,Deces,8881
38,2013,Naissances,15724
38,2014,Deces,8546
38,2014,Naissances,15664
38,2015,Deces,9229
38,2015,Naissances,14981
38,2016,Deces,9154
38,2016,Naissances,14943
38,2017,Actifs1564,594087
38,2017,ArriveesHorsDep,38626
38,2017,Chomeurs1564,68259
38,2017,Deces,9460
38,2017,Logements,646707
38,2017,LogementsVacants,49173
38,2017,Naissances,14634
38,2017,Pop65Plus,225193
38,2017,PopUnAnPlus,1244027
38,2017,Population,1258722
38,2017,PopulationLegale,1258722
38,2017,RPMaisons,279882
38,2017,RPProprietaires,331838
38,2017,ResidencesPrincipales,543261
38,2018,Deces,9516
38,2018,Naissances,14062
38,2019,Deces,9807
38,2019,Naissances,13925
38,2020,Deces,11537
38,2020,Naissances,13791
38,2021,Deces,10521
38,2021,Naissances,13742
38,2022,Deces,10848
38,2022,Naissances,13514
38,2023,Actifs1564,623382
38,2023,ArriveesHorsDep,37934
38,2023,Chomeurs1564,57480
38,2023,Deces,10146
38,2023,Logements,688508
38,2023,LogementsVacants,52268
38,2023,Naissances,12486
38,2023,NiveauVieMedian,27290
38,2023,Pop65Plus,254200
38,2023,PopUnAnPlus,1285753
38,2023,Population,1298990
38,2023,PopulationLegale,1298990
38,2023,RPMaisons,297067
38,2023,RPProprietaires,354792
38,2023,RPProprietaires65Plus,123956
38,2023,RPTotalAge,580337
38,2023,ResidencesPrincipales,580337
38,2023,TauxPauvrete,13
38,2024,Deces,10393
38,2024,Naissances,12459
38,2025,Deces,10605
38,2025,Naissances,11856
39,1968,PopulationLegale,233441
39,1975,PopulationLegale,238856
39,1982,PopulationLegale,242925
39,1990,PopulationLegale,248759
39,1999,PopulationLegale,250857
39,2007,PopulationLegale,258897
39,2008,Deces,2462
39,2008,Naissances,3045
39,2009,Deces,2539
39,2009,Naissances,2897
39,2010,Deces,2595
39,2010,Naissances,2865
39,2011,Deces,2593
39,2011,Naissances,2758
39,2012,Actifs1564,119398
39,2012,ArriveesHorsDep,8176
39,2012,Chomeurs1564,12515
39,2012,Deces,2590
39,2012,Logements,144747
39,2012,LogementsVacants,13246
39,2012,Naissances,2741
39,2012,Pop65Plus,52593
39,2012,PopUnAnPlus,257916
39,2012,Population,260932
39,2012,PopulationLegale,260932
39,2012,RPMaisons,76758
39,2012,RPProprietaires,75389
39,2012,ResidencesPrincipales,116417
39,2013,Deces,2722
39,2013,Naissances,2675
39,2014,Deces,2561
39,2014,Naissances,2637
39,2015,Deces,2693
39,2015,Naissances,2528
39,2016,Deces,2744
39,2016,Naissances,2540
39,2017,Actifs1564,117413
39,2017,ArriveesHorsDep,7793
39,2017,Chomeurs1564,12472
39,2017,Deces,2781
39,2017,Logements,149350
39,2017,LogementsVacants,14947
39,2017,Naissances,2403
39,2017,Pop65Plus,59590
39,2017,PopUnAnPlus,257572
39,2017,Population,260188
39,2017,PopulationLegale,260188
39,2017,RPMaisons,79702
39,2017,RPProprietaires,78341
39,2017,ResidencesPrincipales,119104
39,2018,Deces,2806
39,2018,Naissances,2294
39,2019,Deces,2790
39,2019,Naissances,2364
39,2020,Deces,3152
39,2020,Naissances,2244
39,2021,Deces,3020
39,2021,Naissances,2232
39,2022,Deces,2915
39,2022,Naissances,2192
39,2023,Actifs1564,117607
39,2023,ArriveesHorsDep,7448
39,2023,Chomeurs1564,9741
39,2023,Deces,2858
39,2023,Logements,153586
39,2023,LogementsVacants,14471
39,2023,Naissances,2083
39,2023,NiveauVieMedian,26090
39,2023,Pop65Plus,64928
39,2023,PopUnAnPlus,255860
39,2023,Population,257973
39,2023,PopulationLegale,257973
39,2023,RPMaisons,82641
39,2023,RPProprietaires,81623
39,2023,RPProprietaires65Plus,32711
39,2023,RPTotalAge,122879
39,2023,ResidencesPrincipales,122879
39,2023,TauxPauvrete,12
39,2024,Deces,2975
39,2024,Naissances,1895
39,2025,Deces,2946
39,2025,Naissances,2014
40,1968,PopulationLegale,277381
40,1975,PopulationLegale,288323
40,1982,PopulationLegale,297424
40,1990,PopulationLegale,311461
40,1999,PopulationLegale,327334
40,2007,PopulationLegale,367492
40,2008,Deces,3885
40,2008,Naissances,3862
40,2009,Deces,3933
40,2009,Naissances,3914
40,2010,Deces,3975
40,2010,Naissances,3993
40,2011,Deces,3859
40,2011,Naissances,3853
40,2012,Actifs1564,177336
40,2012,ArriveesHorsDep,18171
40,2012,Chomeurs1564,21845
40,2012,Deces,4068
40,2012,Logements,238981
40,2012,LogementsVacants,15848
40,2012,Naissances,3880
40,2012,Pop65Plus,84528
40,2012,PopUnAnPlus,388766
40,2012,Population,392884
40,2012,PopulationLegale,392884
40,2012,RPMaisons,135635
40,2012,RPProprietaires,112942
40,2012,ResidencesPrincipales,173432
40,2013,Deces,4138
40,2013,Naissances,3864
40,2014,Deces,4159
40,2014,Naissances,3696
40,2015,Deces,4360
40,2015,Naissances,3682
40,2016,Deces,4359
40,2016,Naissances,3498
40,2017,Actifs1564,181180
40,2017,ArriveesHorsDep,16550
40,2017,Chomeurs1564,24851
40,2017,Deces,4601
40,2017,Logements,255992
40,2017,LogementsVacants,17397
40,2017,Naissances,3390
40,2017,Pop65Plus,99538
40,2017,PopUnAnPlus,403847
40,2017,Population,407444
40,2017,PopulationLegale,407444
40,2017,RPMaisons,145330
40,2017,RPProprietaires,121966
40,2017,ResidencesPrincipales,186013
40,2018,Deces,4534
40,2018,Naissances,3356
40,2019,Deces,4537
40,2019,Naissances,3483
40,2020,Deces,4780
40,2020,Naissances,3405
40,2021,Deces,4856
40,2021,Naissances,3494
40,2022,Deces,5183
40,2022,Naissances,3602
40,2023,Actifs1564,194878
40,2023,ArriveesHorsDep,16976
40,2023,Chomeurs1564,20590
40,2023,Deces,4999
40,2023,Logements,279035
40,2023,LogementsVacants,17017
40,2023,Naissances,3151
40,2023,NiveauVieMedian,25650
40,2023,Pop65Plus,115865
40,2023,PopUnAnPlus,430194
40,2023,Population,433570
40,2023,PopulationLegale,433570
40,2023,RPMaisons,157507
40,2023,RPProprietaires,136735
40,2023,RPProprietaires65Plus,57360
40,2023,RPTotalAge,205741
40,2023,ResidencesPrincipales,205741
40,2023,TauxPauvrete,12
40,2024,Deces,5148
40,2024,Naissances,3085
40,2025,Deces,5119
40,2025,Naissances,2999
41,1968,PopulationLegale,267900
41,1975,PopulationLegale,283690
41,1982,PopulationLegale,296224
41,1990,PopulationLegale,305937
41,1999,PopulationLegale,314968
41,2007,PopulationLegale,326291
41,2008,Deces,3542
41,2008,Naissances,3847
41,2009,Deces,3623
41,2009,Naissances,3786
41,2010,Deces,3550
41,2010,Naissances,3777
41,2011,Deces,3365
41,2011,Naissances,3667
41,2012,Actifs1564,148773
41,2012,ArriveesHorsDep,10639
41,2012,Chomeurs1564,17531
41,2012,Deces,3597
41,2012,Logements,178481
41,2012,LogementsVacants,17155
41,2012,Naissances,3704
41,2012,Pop65Plus,72283
41,2012,PopUnAnPlus,327910
41,2012,Population,331656
41,2012,PopulationLegale,331656
41,2012,RPMaisons,117556
41,2012,RPProprietaires,100146
41,2012,ResidencesPrincipales,146867
41,2013,Deces,3652
41,2013,Naissances,3581
41,2014,Deces,3532
41,2014,Naissances,3517
41,2015,Deces,3772
41,2015,Naissances,3335
41,2016,Deces,3711
41,2016,Naissances,3200
41,2017,Actifs1564,146202
41,2017,ArriveesHorsDep,9580
41,2017,Chomeurs1564,17873
41,2017,Deces,3899
41,2017,Logements,183643
41,2017,LogementsVacants,19548
41,2017,Naissances,3105
41,2017,Pop65Plus,79676
41,2017,PopUnAnPlus,328662
41,2017,Population,331915
41,2017,PopulationLegale,331915
41,2017,RPMaisons,120653
41,2017,RPProprietaires,102059
41,2017,ResidencesPrincipales,149623
41,2018,Deces,3828
41,2018,Naissances,3016
41,2019,Deces,3823
41,2019,Naissances,2936
41,2020,Deces,4176
41,2020,Naissances,2935
41,2021,Deces,4007
41,2021,Naissances,2969
41,2022,Deces,4317
41,2022,Naissances,3006
41,2023,Actifs1564,144834
41,2023,ArriveesHorsDep,9373
41,2023,Chomeurs1564,14851
41,2023,Deces,3975
41,2023,Logements,188500
41,2023,LogementsVacants,19570
41,2023,Naissances,2786
41,2023,NiveauVieMedian,25240
41,2023,Pop65Plus,86528
41,2023,PopUnAnPlus,325623
41,2023,Population,328543
41,2023,PopulationLegale,328543
41,2023,RPMaisons,123557
41,2023,RPProprietaires,104987
41,2023,RPProprietaires65Plus,44475
41,2023,RPTotalAge,153224
41,2023,ResidencesPrincipales,153224
41,2023,TauxPauvrete,14
41,2024,Deces,4040
41,2024,Naissances,2671
41,2025,Deces,4054
41,2025,Naissances,2622
42,1968,PopulationLegale,722443
42,1975,PopulationLegale,742396
42,1982,PopulationLegale,739521
42,1990,PopulationLegale,746288
42,1999,PopulationLegale,728524
42,2007,PopulationLegale,740668
42,2008,Deces,7014
42,2008,Naissances,9357
42,2009,Deces,7125
42,2009,Naissances,9174
42,2010,Deces,7126
42,2010,Naissances,9403
42,2011,Deces,7002
42,2011,Naissances,9357
42,2012,Actifs1564,333061
42,2012,ArriveesHorsDep,18138
42,2012,Chomeurs1564,42557
42,2012,Deces,7537
42,2012,Logements,381976
42,2012,LogementsVacants,35654
42,2012,Naissances,9473
42,2012,Pop65Plus,149852
42,2012,PopUnAnPlus,744206
42,2012,Population,753763
42,2012,PopulationLegale,753763
42,2012,RPMaisons,167693
42,2012,RPProprietaires,192487
42,2012,ResidencesPrincipales,329213
42,2013,Deces,7226
42,2013,Naissances,9086
42,2014,Deces,7201
42,2014,Naissances,9183
42,2015,Deces,7605
42,2015,Naissances,9021
42,2016,Deces,7551
42,2016,Naissances,8575
42,2017,Actifs1564,332204
42,2017,ArriveesHorsDep,19038
42,2017,Chomeurs1564,44582
42,2017,Deces,7615
42,2017,Logements,396655
42,2017,LogementsVacants,40764
42,2017,Naissances,8391
42,2017,Pop65Plus,166688
42,2017,PopUnAnPlus,754124
42,2017,Population,762941
42,2017,PopulationLegale,762941
42,2017,RPMaisons,176055
42,2017,RPProprietaires,198929
42,2017,ResidencesPrincipales,339403
42,2018,Deces,7530
42,2018,Naissances,8438
42,2019,Deces,7794
42,2019,Naissances,8404
42,2020,Deces,9155
42,2020,Naissances,8050
42,2021,Deces,8104
42,2021,Naissances,7963
42,2022,Deces,8229
42,2022,Naissances,7969
42,2023,Actifs1564,342232
42,2023,ArriveesHorsDep,20349
42,2023,Chomeurs1564,38652
42,2023,Deces,7800
42,2023,Logements,410557
42,2023,LogementsVacants,39673
42,2023,Naissances,7326
42,2023,NiveauVieMedian,24800
42,2023,Pop65Plus,180198
42,2023,PopUnAnPlus,766374
42,2023,Population,774133
42,2023,PopulationLegale,774133
42,2023,RPMaisons,184350
42,2023,RPProprietaires,208201
42,2023,RPProprietaires65Plus,80187
42,2023,RPTotalAge,354644
42,2023,ResidencesPrincipales,354644
42,2023,TauxPauvrete,17
42,2024,Deces,8082
42,2024,Naissances,7304
42,2025,Deces,8014
42,2025,Naissances,6970
43,1968,PopulationLegale,208337
43,1975,PopulationLegale,205491
43,1982,PopulationLegale,205895
43,1990,PopulationLegale,206568
43,1999,PopulationLegale,209113
43,2007,PopulationLegale,220437
43,2008,Deces,2364
43,2008,Naissances,2398
43,2009,Deces,2461
43,2009,Naissances,2390
43,2010,Deces,2444
43,2010,Naissances,2348
43,2011,Deces,2337
43,2011,Naissances,2300
43,2012,Actifs1564,101221
43,2012,ArriveesHorsDep,6982
43,2012,Chomeurs1564,9912
43,2012,Deces,2567
43,2012,Logements,138818
43,2012,LogementsVacants,16176
43,2012,Naissances,2244
43,2012,Pop65Plus,47295
43,2012,PopUnAnPlus,223303
43,2012,Population,225686
43,2012,PopulationLegale,225686
43,2012,RPMaisons,74550
43,2012,RPProprietaires,68404
43,2012,ResidencesPrincipales,98543
43,2013,Deces,2493
43,2013,Naissances,2247
43,2014,Deces,2373
43,2014,Naissances,2157
43,2015,Deces,2676
43,2015,Naissances,2186
43,2016,Deces,2556
43,2016,Naissances,2025
43,2017,Actifs1564,101567
43,2017,ArriveesHorsDep,6540
43,2017,Chomeurs1564,10702
43,2017,Deces,2659
43,2017,Logements,142989
43,2017,LogementsVacants,17707
43,2017,Naissances,2000
43,2017,Pop65Plus,53614
43,2017,PopUnAnPlus,225163
43,2017,Population,227283
43,2017,PopulationLegale,227283
43,2017,RPMaisons,77761
