"ANNEE";"MOIS";"TYPE_LGT";"NAT_SERIES";"LOG_AUT";"LOG_COM";"SDP_AUT";"SDP_COM"
"2023";"02";"Individuel pur";"CVS-CJO";8660;8702;1032415;1030665
"2023";"02";"Residence";"Brute";4788;1868;202700;93400
"2023";"02";"Residence";"CVS-CJO";5044;2150;213538;107500
"2023";"02";"Tous Logements";"Brute";30456;23350;2423747;2017192
"2023";"02";"Tous Logements";"CVS-CJO";34733;26871;2764119;2321369
"2023";"01";"Collectif";"Brute";11743;12199;774799;781235
"2023";"01";"Collectif";"CVS-CJO";15130;15511;998272;993338
"2023";"01";"Individuel groupe";"Brute";3627;2892;329378;269056
"2023";"01";"Individuel groupe";"CVS-CJO";3721;2821;337914;262450
"2023";"01";"Individuel pur";"Brute";9586;9328;1138410;1116135
"2023";"01";"Individuel pur";"CVS-CJO";9070;8847;1077131;1058581
"2023";"01";"Residence";"Brute";4162;3109;209100;133600
"2023";"01";"Residence";"CVS-CJO";5140;2851;258235;122513
"2023";"01";"Tous Logements";"Brute";29118;27528;2451687;2300026
"2023";"01";"Tous Logements";"CVS-CJO";33061;30030;2783681;2509074
"2022";"12";"Collectif";"Brute";16238;27971;1051028;1791386
"2022";"12";"Collectif";"CVS-CJO";15513;14917;1004101;955350
"2022";"12";"Individuel groupe";"Brute";3598;4476;326110;389250
"2022";"12";"Individuel groupe";"CVS-CJO";3491;3484;316412;302982
"2022";"12";"Individuel pur";"Brute";9221;7898;1091657;933110
"2022";"12";"Individuel pur";"CVS-CJO";9078;9333;1074728;1102648
"2022";"12";"Residence";"Brute";3747;5311;179900;232700
"2022";"12";"Residence";"CVS-CJO";3010;3226;144515;141346
"2022";"12";"Tous Logements";"Brute";32804;45656;2648695;3346446
"2022";"12";"Tous Logements";"CVS-CJO";31092;30960;2510463;2269274
"2022";"11";"Collectif";"Brute";12205;19256;803610;1249593
"2022";"11";"Collectif";"CVS-CJO";14750;15693;971180;1018377
"2022";"11";"Individuel groupe";"Brute";2998;3292;275753;300246
"2022";"11";"Individuel groupe";"CVS-CJO";3600;3115;331124;284103
"2022";"11";"Individuel pur";"Brute";8885;9431;1059654;1132662
"2022";"11";"Individuel pur";"CVS-CJO";9732;9548;1160670;1146714
"2022";"11";"Residence";"Brute";2436;3317;103900;153300
"2022";"11";"Residence";"CVS-CJO";3092;2285;131880;105605
"2022";"11";"Tous Logements";"Brute";26524;35296;2242917;2835801
"2022";"11";"Tous Logements";"CVS-CJO";31174;30641;2636129;2461802
"2022";"10";"Collectif";"Brute";14742;16695;970658;1052132
"2022";"10";"Collectif";"CVS-CJO";13302;15696;875844;989174
"2022";"10";"Individuel groupe";"Brute";3786;3452;331816;313178
"2022";"10";"Individuel groupe";"CVS-CJO";3634;3146;318494;285417
"2022";"10";"Individuel pur";"Brute";9142;11014;1106216;1328874
"2022";"10";"Individuel pur";"CVS-CJO";9999;9816;1209916;1184332
"2022";"10";"Residence";"Brute";3016;1598;147300;71800
"2022";"10";"Residence";"CVS-CJO";2864;2089;139876;93861
"2022";"10";"Tous Logements";"Brute";30686;32759;2555990;2765984
"2022";"10";"Tous Logements";"CVS-CJO";29799;30747;2482107;2596102
"2022";"09";"Collectif";"Brute";19090;15307;1246570;963055
"2022";"09";"Collectif";"CVS-CJO";16916;14638;1104609;920964
"2022";"09";"Individuel groupe";"Brute";3967;3541;356436;326799
"2022";"09";"Individuel groupe";"CVS-CJO";3749;3029;336849;279546
"2022";"09";"Individuel pur";"Brute";11290;12109;1359373;1476845
"2022";"09";"Individuel pur";"CVS-CJO";10024;9971;1206940;1216089
"2022";"09";"Residence";"Brute";3979;3259;224200;135300
"2022";"09";"Residence";"CVS-CJO";3576;3552;201493;147464
"2022";"09";"Tous Logements";"Brute";38326;34216;3186579;2901999
"2022";"09";"Tous Logements";"CVS-CJO";34265;31190;2848931;2645352
"2022";"08";"Collectif";"Brute";24184;7094;1557830;448772
"2022";"08";"Collectif";"CVS-CJO";28456;17214;1833014;1088971
"2022";"08";"Individuel groupe";"Brute";3262;1604;294568;147234
"2022";"08";"Individuel groupe";"CVS-CJO";3880;3338;350375;306401
"2022";"08";"Individuel pur";"Brute";9346;4819;1107375;589413
"2022";"08";"Individuel pur";"CVS-CJO";9933;10598;1176927;1296244
"2022";"08";"Residence";"Brute";6235;1858;277400;78800
"2022";"08";"Residence";"CVS-CJO";6814;3464;303160;146912
"2022";"08";"Tous Logements";"Brute";43027;15375;3237173;1264219
"2022";"08";"Tous Logements";"CVS-CJO";49083;34614;3692801;2846158
"2022";"07";"Collectif";"Brute";29982;14220;1921638;894545
"2022";"07";"Collectif";"CVS-CJO";22880;13843;1466449;870829
"2022";"07";"Individuel groupe";"Brute";4750;2682;425222;258224
"2022";"07";"Individuel groupe";"CVS-CJO";4530;2857;405528;275073
"2022";"07";"Individuel pur";"Brute";10166;10269;1213839;1239883
"2022";"07";"Individuel pur";"CVS-CJO";9698;10596;1157959;1279365
"2022";"07";"Residence";"Brute";5299;3572;228900;159000
"2022";"07";"Residence";"CVS-CJO";3595;3430;155293;152679
"2022";"07";"Tous Logements";"Brute";50197;30743;3789599;2551652
"2022";"07";"Tous Logements";"CVS-CJO";40703;30726;3072854;2550241
"2022";"06";"Collectif";"Brute";23253;15786;1515549;1009663
"2022";"06";"Collectif";"CVS-CJO";21342;14698;1390997;940075
"2022";"06";"Individuel groupe";"Brute";5589;3939;530049;363143
"2022";"06";"Individuel groupe";"CVS-CJO";5011;3594;475233;331337
"2022";"06";"Individuel pur";"Brute";10834;11795;1296286;1433264
"2022";"06";"Individuel pur";"CVS-CJO";10320;10923;1234786;1327303
"2022";"06";"Residence";"Brute";4923;3676;244900;165100
"2022";"06";"Residence";"CVS-CJO";4526;3335;225151;149785
"2022";"06";"Tous Logements";"Brute";44599;35196;3586784;2971170
"2022";"06";"Tous Logements";"CVS-CJO";41199;32550;3313346;2747800
"2022";"05";"Collectif";"Brute";23035;11343;1482629;739031
"2022";"05";"Collectif";"CVS-CJO";23681;13975;1524208;910514
"2022";"05";"Individuel groupe";"Brute";5571;3295;526493;316596
"2022";"05";"Individuel groupe";"CVS-CJO";5425;3412;512695;327838
"2022";"05";"Individuel pur";"Brute";10872;11822;1323263;1438634
"2022";"05";"Individuel pur";"CVS-CJO";10884;11007;1324724;1339456
"2022";"05";"Residence";"Brute";4418;3563;203800;156900
"2022";"05";"Residence";"CVS-CJO";4853;3920;223866;172621
"2022";"05";"Tous Logements";"Brute";43896;30023;3536185;2651161
"2022";"05";"Tous Logements";"CVS-CJO";44843;32314;3612474;2853466
"2022";"04";"Collectif";"Brute";22238;14124;1450986;931046
"2022";"04";"Collectif";"CVS-CJO";24163;15577;1576588;1026827
"2022";"04";"Individuel groupe";"Brute";5444;3500;492051;307561
"2022";"04";"Individuel groupe";"CVS-CJO";5857;3651;529380;320830
"2022";"04";"Individuel pur";"Brute";10226;11544;1245504;1406281
"2022";"04";"Individuel pur";"CVS-CJO";11294;11231;1375584;1368152
"2022";"04";"Residence";"Brute";3423;1038;172600;57800
"2022";"04";"Residence";"CVS-CJO";4035;1366;203459;76064
"2022";"04";"Tous Logements";"Brute";41331;30206;3361141;2702688
"2022";"04";"Tous Logements";"CVS-CJO";45349;31825;3687895;2847548
"2022";"03";"Collectif";"Brute";25711;15801;1689951;1011600
"2022";"03";"Collectif";"CVS-CJO";24295;16915;1596879;1082920
"2022";"03";"Individuel groupe";"Brute";8465;3833;753656;341036
"2022";"03";"Individuel groupe";"CVS-CJO";7259;3750;646283;333651
"2022";"03";"Individuel pur";"Brute";14756;13194;1820041;1591579
"2022";"03";"Individuel pur";"CVS-CJO";13702;11285;1690038;1361298
"2022";"03";"Residence";"Brute";3781;3989;200500;169900
"2022";"03";"Residence";"CVS-CJO";4386;4734;232582;201631
"2022";"03";"Tous Logements";"Brute";52713;36817;4464148;3114115
"2022";"03";"Tous Logements";"CVS-CJO";49642;36684;4204072;3102865
"2022";"02";"Collectif";"Brute";16844;12648;1121517;818637
"2022";"02";"Collectif";"CVS-CJO";20563;16501;1369138;1068021
"2022";"02";"Individuel groupe";"Brute";5655;3363;526494;303885
"2022";"02";"Individuel groupe";"CVS-CJO";5924;3662;551538;330903
"2022";"02";"Individuel pur";"Brute";18840;11668;2329029;1410594
"2022";"02";"Individuel pur";"CVS-CJO";19512;11553;2412103;1396691
"2022";"02";"Residence";"Brute";4147;2395;184300;108400
"2022";"02";"Residence";"CVS-CJO";4281;2676;190255;121118
"2022";"02";"Tous Logements";"Brute";45486;30074;4161340;2641516
"2022";"02";"Tous Logements";"CVS-CJO";50280;34392;4599925;3020783
"2022";"01";"Collectif";"Brute";13824;13173;922736;855479
"2022";"01";"Collectif";"CVS-CJO";17855;16605;1191801;1078359
"2022";"01";"Individuel groupe";"Brute";4234;3544;389102;311498
"2022";"01";"Individuel groupe";"CVS-CJO";4525;3611;415845;317387
"2022";"01";"Individuel pur";"Brute";16386;11938;1969622;1452557
"2022";"01";"Individuel pur";"CVS-CJO";15948;11626;1916974;1414594
"2022";"01";"Residence";"Brute";2031;3371;105100;135400
"2022";"01";"Residence";"CVS-CJO";2673;3245;138322;130339
"2022";"01";"Tous Logements";"Brute";36475;32026;3386560;2754934
"2022";"01";"Tous Logements";"CVS-CJO";41001;35087;3806781;3018247
"2021";"12";"Collectif";"Brute";19163;27668;1253299;1751887
"2021";"12";"Collectif";"CVS-CJO";18038;15192;1179722;961930
"2021";"12";"Individuel groupe";"Brute";4729;4398;411564;387645
"2021";"12";"Individuel groupe";"CVS-CJO";4450;3475;387283;306291
"2021";"12";"Individuel pur";"Brute";13855;9810;1674982;1176815
"2021";"12";"Individuel pur";"CVS-CJO";12937;11343;1564002;1360715
"2021";"12";"Residence";"Brute";4685;4706;225500;240700
"2021";"12";"Residence";"CVS-CJO";3752;2617;180592;133853
"2021";"12";"Tous Logements";"Brute";42432;46582;3565345;3557047
"2021";"12";"Tous Logements";"CVS-CJO";39177;32627;3291844;2491430
"2021";"11";"Collectif";"Brute";15488;20458;986877;1319224
"2021";"11";"Collectif";"CVS-CJO";18137;15955;1155668;1028850
"2021";"11";"Individuel groupe";"Brute";3622;3773;323369;347886
"2021";"11";"Individuel groupe";"CVS-CJO";4390;3510;391935;323636
"2021";"11";"Individuel pur";"Brute";11938;11428;1450889;1370284
"2021";"11";"Individuel pur";"CVS-CJO";12920;11481;1570237;1376639
"2021";"11";"Residence";"Brute";3711;4428;149700;208700
"2021";"11";"Residence";"CVS-CJO";4269;3258;172210;153556
"2021";"11";"Tous Logements";"Brute";34759;40087;2910835;3246094
"2021";"11";"Tous Logements";"CVS-CJO";39716;34204;3325951;2769711
"2021";"10";"Collectif";"Brute";20321;19665;1307549;1253172
"2021";"10";"Collectif";"CVS-CJO";18041;18205;1160843;1160132
"2021";"10";"Individuel groupe";"Brute";4952;3874;453414;351198
"2021";"10";"Individuel groupe";"CVS-CJO";4738;3618;433820;327990
"2021";"10";"Individuel pur";"Brute";12270;12810;1498344;1547381
"2021";"10";"Individuel pur";"CVS-CJO";13359;11592;1631327;1400253
"2021";"10";"Residence";"Brute";3171;3325;136100;141400
"2021";"10";"Residence";"CVS-CJO";2944;3815;126357;162238
"2021";"10";"Tous Logements";"Brute";40714;39674;3395407;3293151
"2021";"10";"Tous Logements";"CVS-CJO";39082;37230;3259304;3090286
"2021";"09";"Collectif";"Brute";22257;17612;1436538;1145749
"2021";"09";"Collectif";"CVS-CJO";19682;16703;1270339;1086614
"2021";"09";"Individuel groupe";"Brute";4692;4116;427742;381008
"2021";"09";"Individuel groupe";"CVS-CJO";4362;3538;397658;327504
"2021";"09";"Individuel pur";"Brute";15456;13917;1874294;1696776
"2021";"09";"Individuel pur";"CVS-CJO";13698;11481;1661108;1399776
"2021";"09";"Residence";"Brute";4896;2143;237700;103800
"2021";"09";"Residence";"CVS-CJO";4449;2596;215998;125742
"2021";"09";"Tous Logements";"Brute";47301;37788;3976274;3327333
"2021";"09";"Tous Logements";"CVS-CJO";42191;34318;3546711;3021790
"2021";"08";"Collectif";"Brute";12947;7461;822299;480885
"2021";"08";"Collectif";"CVS-CJO";15208;17315;965901;1116006
"2021";"08";"Individuel groupe";"Brute";3766;1897;337192;173382
"2021";"08";"Individuel groupe";"CVS-CJO";4475;3783;400673;345759
"2021";"08";"Individuel pur";"Brute";13225;5014;1590144;621262
"2021";"08";"Individuel pur";"CVS-CJO";14104;10867;1695833;1346481
"2021";"08";"Residence";"Brute";2099;1893;89500;88700
"2021";"08";"Residence";"CVS-CJO";2859;3290;121906;154159
"2021";"08";"Tous Logements";"Brute";32037;16265;2839135;1364229
"2021";"08";"Tous Logements";"CVS-CJO";36646;35255;3247587;2957018
"2021";"07";"Collectif";"Brute";23899;16798;1565010;1088261
"2021";"07";"Collectif";"CVS-CJO";17944;16706;1175051;1082301
"2021";"07";"Individuel groupe";"Brute";4349;3284;409311;300786
"2021";"07";"Individuel groupe";"CVS-CJO";3899;3281;366959;300511
"2021";"07";"Individuel pur";"Brute";15040;10783;1837244;1295479
"2021";"07";"Individuel pur";"CVS-CJO";14083;10824;1720340;1300405
"2021";"07";"Residence";"Brute";4957;2760;241200;125600
"2021";"07";"Residence";"CVS-CJO";3748;2705;182372;123097
"2021";"07";"Tous Logements";"Brute";48245;33625;4052765;2810126
"2021";"07";"Tous Logements";"CVS-CJO";39674;33516;3332768;2801017
"2021";"06";"Collectif";"Brute";19494;16931;1254390;1087802
"2021";"06";"Collectif";"CVS-CJO";17386;15564;1118746;999973
"2021";"06";"Individuel groupe";"Brute";5178;3597;457900;326322
"2021";"06";"Individuel groupe";"CVS-CJO";4608;3148;407494;285588
"2021";"06";"Individuel pur";"Brute";14922;12058;1795430;1465125
"2021";"06";"Individuel pur";"CVS-CJO";13680;10748;1645991;1305952
"2021";"06";"Residence";"Brute";3074;3333;138900;163200
"2021";"06";"Residence";"CVS-CJO";2697;3052;121865;149441
"2021";"06";"Tous Logements";"Brute";42668;35919;3646620;3042449
"2021";"06";"Tous Logements";"CVS-CJO";38371;32512;3279377;2753866
"2021";"05";"Collectif";"Brute";17332;14557;1119500;946272
"2021";"05";"Collectif";"CVS-CJO";18487;17895;1194103;1163257
"2021";"05";"Individuel groupe";"Brute";4422;2953;388929;278568
"2021";"05";"Individuel groupe";"CVS-CJO";4671;3231;410829;304793
"2021";"05";"Individuel pur";"Brute";12471;10875;1508970;1325772
"2021";"05";"Individuel pur";"CVS-CJO";13138;10680;1589676;1302000
"2021";"05";"Residence";"Brute";2723;3498;141500;142000
"2021";"05";"Residence";"CVS-CJO";2606;3830;135420;155477
"2021";"05";"Tous Logements";"Brute";36948;31883;3158899;2692612
"2021";"05";"Tous Logements";"CVS-CJO";38902;35636;3325958;3009564
"2021";"04";"Collectif";"Brute";16243;16379;1059312;1077289
"2021";"04";"Collectif";"CVS-CJO";17377;17851;1133268;1174106
"2021";"04";"Individuel groupe";"Brute";4554;3005;414122;280017
"2021";"04";"Individuel groupe";"CVS-CJO";4686;3076;426126;286633
"2021";"04";"Individuel pur";"Brute";12615;11484;1522559;1399665
"2021";"04";"Individuel pur";"CVS-CJO";13422;10958;1619959;1335556
"2021";"04";"Residence";"Brute";2924;3230;121400;150700
"2021";"04";"Residence";"CVS-CJO";3514;3421;145896;159611
"2021";"04";"Tous Logements";"Brute";36336;34098;3117393;2907671
"2021";"04";"Tous Logements";"CVS-CJO";38999;35306;3345861;3010682
"2021";"03";"Collectif";"Brute";18789;16993;1236619;1126472
"2021";"03";"Collectif";"CVS-CJO";17818;18419;1172712;1221002
"2021";"03";"Individuel groupe";"Brute";5082;3375;464858;302458
"2021";"03";"Individuel groupe";"CVS-CJO";4449;3281;406957;294034
"2021";"03";"Individuel pur";"Brute";13635;12637;1643011;1523627
"2021";"03";"Individuel pur";"CVS-CJO";12596;10712;1517812;1291532
"2021";"03";"Residence";"Brute";2362;3437;113700;161800
"2021";"03";"Residence";"CVS-CJO";2866;4230;137961;199131
"2021";"03";"Tous Logements";"Brute";39868;36442;3458188;3114357
"2021";"03";"Tous Logements";"CVS-CJO";37729;36642;3272649;3131449
"2021";"02";"Collectif";"Brute";14656;13251;953684;863157
"2021";"02";"Collectif";"CVS-CJO";18153;17247;1181238;1123452
"2021";"02";"Individuel groupe";"Brute";3745;3352;346590;305263
"2021";"02";"Individuel groupe";"CVS-CJO";3938;3650;364452;332402
"2021";"02";"Individuel pur";"Brute";12260;10614;1492433;1269914
"2021";"02";"Individuel pur";"CVS-CJO";12651;10474;1540030;1253164
"2021";"02";"Residence";"Brute";2758;2991;124100;119400
"2021";"02";"Residence";"CVS-CJO";3089;3257;138994;130019
"2021";"02";"Tous Logements";"Brute";33419;30208;2916807;2557734
"2021";"02";"Tous Logements";"CVS-CJO";37831;34628;3301886;2931979
"2021";"01";"Collectif";"Brute";12408;13103;818271;832098
"2021";"01";"Collectif";"CVS-CJO";16349;16126;1078168;1024072
"2021";"01";"Individuel groupe";"Brute";3747;3531;336754;317804
"2021";"01";"Individuel groupe";"CVS-CJO";4110;3702;369378;333195
"2021";"01";"Individuel pur";"Brute";12747;10435;1528018;1248633
"2021";"01";"Individuel pur";"CVS-CJO";12762;10478;1529816;1253778
"2021";"01";"Residence";"Brute";3703;2669;153400;109000
"2021";"01";"Residence";"CVS-CJO";4456;2602;184594;106264
"2021";"01";"Tous Logements";"Brute";32605;29738;2836443;2507535
"2021";"01";"Tous Logements";"CVS-CJO";37677;32908;3277677;2774832
"2020";"12";"Collectif";"Brute";19401;26597;1276763;1698660
"2020";"12";"Collectif";"CVS-CJO";17445;14867;1148040;949505
"2020";"12";"Individuel groupe";"Brute";4374;3816;388619;329132
"2020";"12";"Individuel groupe";"CVS-CJO";4044;3003;359299;259010
"2020";"12";"Individuel pur";"Brute";12668;8728;1521848;1046257
"2020";"12";"Individuel pur";"CVS-CJO";12255;10283;1472233;1232660
"2020";"12";"Residence";"Brute";4196;4977;176900;219100
"2020";"12";"Residence";"CVS-CJO";3359;2915;141613;128326
"2020";"12";"Tous Logements";"Brute";40639;44118;3364130;3293149
"2020";"12";"Tous Logements";"CVS-CJO";37103;31068;3071417;2319043
"2020";"11";"Collectif";"Brute";16209;19718;1060547;1255950
"2020";"11";"Collectif";"CVS-CJO";19034;15137;1245385;964160
"2020";"11";"Individuel groupe";"Brute";3347;4071;297923;370847
"2020";"11";"Individuel groupe";"CVS-CJO";4058;3722;361210;339055
"2020";"11";"Individuel pur";"Brute";11599;10573;1387376;1283466
"2020";"11";"Individuel pur";"CVS-CJO";12697;10551;1518710;1280795
"2020";"11";"Residence";"Brute";3197;4956;127800;226800
"2020";"11";"Residence";"CVS-CJO";3611;3659;144350;167446
"2020";"11";"Tous Logements";"Brute";34352;39318;2873646;3137063
"2020";"11";"Tous Logements";"CVS-CJO";39400;33069;3295926;2638474
"2020";"10";"Collectif";"Brute";18944;19531;1231444;1242417
"2020";"10";"Collectif";"CVS-CJO";16418;17820;1067243;1133576
"2020";"10";"Individuel groupe";"Brute";4259;3749;374997;319969
"2020";"10";"Individuel groupe";"CVS-CJO";3859;3418;339778;291719
"2020";"10";"Individuel pur";"Brute";11256;11260;1352246;1370994
"2020";"10";"Individuel pur";"CVS-CJO";11967;9946;1437662;1211004
"2020";"10";"Residence";"Brute";4286;2017;175700;100000
"2020";"10";"Residence";"CVS-CJO";4028;2229;165124;110511
"2020";"10";"Tous Logements";"Brute";38745;36557;3134387;3033380
"2020";"10";"Tous Logements";"CVS-CJO";36272;33413;2934327;2772501
"2020";"09";"Collectif";"Brute";18781;17701;1215385;1148848
"2020";"09";"Collectif";"CVS-CJO";16425;16920;1062920;1098159
"2020";"09";"Individuel groupe";"Brute";4370;4177;394735;374216
"2020";"09";"Individuel groupe";"CVS-CJO";4033;3552;364294;318222
"2020";"09";"Individuel pur";"Brute";12510;12096;1513778;1484951
"2020";"09";"Individuel pur";"CVS-CJO";10916;9922;1320895;1218062
"2020";"09";"Residence";"Brute";3714;1864;188000;81200
"2020";"09";"Residence";"CVS-CJO";3032;2473;153478;107729
"2020";"09";"Tous Logements";"Brute";39375;35838;3311898;3089215
"2020";"09";"Tous Logements";"CVS-CJO";34406;32867;2893947;2833116
"2020";"08";"Collectif";"Brute";11984;8867;749162;569337
"2020";"08";"Collectif";"CVS-CJO";14767;20654;923137;1326163
"2020";"08";"Individuel groupe";"Brute";3569;1692;314294;152439
"2020";"08";"Individuel groupe";"CVS-CJO";4336;3444;381838;310284
"2020";"08";"Individuel pur";"Brute";9757;4938;1173798;607395
"2020";"08";"Individuel pur";"CVS-CJO";10721;10940;1289770;1345666
"2020";"08";"Residence";"Brute";1835;1973;69100;91200
"2020";"08";"Residence";"CVS-CJO";2636;3449;99263;159427
"2020";"08";"Tous Logements";"Brute";27145;17470;2306354;1420371
"2020";"08";"Tous Logements";"CVS-CJO";32460;38487;2757939;3129125
"2020";"07";"Collectif";"Brute";15972;18767;1024125;1161629
"2020";"07";"Collectif";"CVS-CJO";12273;18686;786945;1156615
"2020";"07";"Individuel groupe";"Brute";3844;3398;328437;300453
"2020";"07";"Individuel groupe";"CVS-CJO";3329;3506;284435;310002
"2020";"07";"Individuel pur";"Brute";12042;10457;1453225;1255684
"2020";"07";"Individuel pur";"CVS-CJO";10962;10357;1322891;1243676
"2020";"07";"Residence";"Brute";3878;2601;177000;127800
"2020";"07";"Residence";"CVS-CJO";2800;2572;127798;126375
"2020";"07";"Tous Logements";"Brute";35736;35223;2982787;2845566
"2020";"07";"Tous Logements";"CVS-CJO";29364;35121;2450933;2837326
"2020";"06";"Collectif";"Brute";17657;18144;1160371;1165064
"2020";"06";"Collectif";"CVS-CJO";15726;16845;1033471;1081652
"2020";"06";"Individuel groupe";"Brute";2928;3757;265936;337852
