Date,Department,Type,PrixM2Median,PrixMedian,NbVentes
2020-04-01,81,Maison,1385.0,134000.0,699
2020-07-01,81,Maison,1364.0,135000.0,823
2020-10-01,81,Maison,1373.0,130000.0,1075
2014-01-01,82,Appartement,1330.0,76820.0,100
2014-04-01,82,Appartement,1295.0,73425.0,103
2014-07-01,82,Appartement,1311.0,75000.0,83
2014-10-01,82,Appartement,1318.0,75000.0,97
2015-01-01,82,Appartement,1276.0,76000.0,110
2015-04-01,82,Appartement,1265.0,68000.0,100
2015-07-01,82,Appartement,1306.0,75700.0,110
2015-10-01,82,Appartement,1282.0,72000.0,137
2016-01-01,82,Appartement,1277.0,71000.0,111
2016-04-01,82,Appartement,1246.0,70000.0,121
2016-07-01,82,Appartement,1246.0,70920.0,164
2016-10-01,82,Appartement,1250.0,70000.0,145
2017-01-01,82,Appartement,1357.0,69500.0,146
2017-04-01,82,Appartement,1284.0,71770.0,176
2017-07-01,82,Appartement,1276.0,75000.0,155
2017-10-01,82,Appartement,1326.0,70150.0,151
2018-01-01,82,Appartement,1286.0,69000.0,121
2018-04-01,82,Appartement,1282.0,75000.0,137
2018-07-01,82,Appartement,1382.0,74500.0,152
2018-10-01,82,Appartement,1306.0,65800.0,145
2019-01-01,82,Appartement,1293.0,67000.0,145
2019-04-01,82,Appartement,1357.0,72000.0,177
2019-07-01,82,Appartement,1385.0,75000.0,193
2019-10-01,82,Appartement,1389.0,75000.0,171
2020-01-01,82,Appartement,1463.0,80000.0,163
2020-04-01,82,Appartement,1375.0,74765.0,161
2020-07-01,82,Appartement,1464.0,80000.0,164
2020-10-01,82,Appartement,1499.0,82500.0,208
2014-01-01,82,Ensemble,1320.0,109300.0,427
2014-04-01,82,Ensemble,1322.0,110000.0,454
2014-07-01,82,Ensemble,1368.0,120000.0,473
2014-10-01,82,Ensemble,1414.0,128622.0,436
2015-01-01,82,Ensemble,1327.0,110000.0,426
2015-04-01,82,Ensemble,1375.0,120000.0,466
2015-07-01,82,Ensemble,1372.0,122000.0,556
2015-10-01,82,Ensemble,1362.0,110750.0,564
2016-01-01,82,Ensemble,1375.0,119320.0,428
2016-04-01,82,Ensemble,1303.0,117700.0,548
2016-07-01,82,Ensemble,1327.0,115000.0,643
2016-10-01,82,Ensemble,1357.0,113000.0,550
2017-01-01,82,Ensemble,1384.0,110000.0,558
2017-04-01,82,Ensemble,1396.0,120000.0,662
2017-07-01,82,Ensemble,1400.0,120000.0,649
2017-10-01,82,Ensemble,1407.0,115000.0,576
2018-01-01,82,Ensemble,1355.0,110000.0,532
2018-04-01,82,Ensemble,1325.0,113500.0,598
2018-07-01,82,Ensemble,1445.0,128000.0,702
2018-10-01,82,Ensemble,1363.0,113000.0,625
2019-01-01,82,Ensemble,1362.0,119000.0,582
2019-04-01,82,Ensemble,1404.0,114000.0,686
2019-07-01,82,Ensemble,1452.0,121600.0,759
2019-10-01,82,Ensemble,1453.0,130000.0,764
2020-01-01,82,Ensemble,1479.0,120000.0,632
2020-04-01,82,Ensemble,1500.0,125000.0,610
2020-07-01,82,Ensemble,1551.0,135000.0,727
2020-10-01,82,Ensemble,1520.0,130000.0,863
2014-01-01,82,Maison,1315.0,130000.0,327
2014-04-01,82,Maison,1326.0,123000.0,351
2014-07-01,82,Maison,1390.0,130000.0,390
2014-10-01,82,Maison,1474.0,140000.0,339
2015-01-01,82,Maison,1385.0,126500.0,316
2015-04-01,82,Maison,1408.0,134488.0,366
2015-07-01,82,Maison,1411.0,140640.0,446
2015-10-01,82,Maison,1418.0,130000.0,427
2016-01-01,82,Maison,1477.0,140000.0,317
2016-04-01,82,Maison,1333.0,133000.0,427
2016-07-01,82,Maison,1376.0,135500.0,479
2016-10-01,82,Maison,1413.0,132500.0,405
2017-01-01,82,Maison,1400.0,130250.0,412
2017-04-01,82,Maison,1460.0,138080.0,486
2017-07-01,82,Maison,1448.0,139500.0,494
2017-10-01,82,Maison,1439.0,137000.0,425
2018-01-01,82,Maison,1406.0,130000.0,411
2018-04-01,82,Maison,1354.0,130000.0,461
2018-07-01,82,Maison,1472.0,142820.0,550
2018-10-01,82,Maison,1416.0,130420.0,480
2019-01-01,82,Maison,1403.0,135000.0,437
2019-04-01,82,Maison,1429.0,135000.0,509
2019-07-01,82,Maison,1506.0,144000.0,566
2019-10-01,82,Maison,1482.0,149000.0,593
2020-01-01,82,Maison,1490.0,142800.0,469
2020-04-01,82,Maison,1565.0,150000.0,449
2020-07-01,82,Maison,1593.0,154500.0,563
2020-10-01,82,Maison,1541.0,154000.0,655
2014-01-01,83,Appartement,3030.0,148877.0,2025
2014-04-01,83,Appartement,2972.0,152000.0,1900
2014-07-01,83,Appartement,3062.0,152500.0,1979
2014-10-01,83,Appartement,2958.0,145000.0,1859
2015-01-01,83,Appartement,3000.0,143000.0,1771
2015-04-01,83,Appartement,2983.0,145000.0,2080
2015-07-01,83,Appartement,3012.0,150000.0,2191
2015-10-01,83,Appartement,2990.0,144125.0,2434
2016-01-01,83,Appartement,2922.0,142000.0,2020
2016-04-01,83,Appartement,2911.0,144000.0,2394
2016-07-01,83,Appartement,2973.0,143000.0,2419
2016-10-01,83,Appartement,2961.0,145000.0,2363
2017-01-01,83,Appartement,3033.0,146000.0,2440
2017-04-01,83,Appartement,2970.0,145000.0,2828
2017-07-01,83,Appartement,2985.0,150400.0,2715
2017-10-01,83,Appartement,3050.0,147400.0,2621
2018-01-01,83,Appartement,3095.0,149000.0,2468
2018-04-01,83,Appartement,2810.0,141000.0,2266
2018-07-01,83,Appartement,2934.0,145000.0,2396
2018-10-01,83,Appartement,2659.0,140000.0,973
2019-01-01,83,Appartement,3088.0,145000.0,2703
2019-04-01,83,Appartement,3081.0,145000.0,3056
2019-07-01,83,Appartement,3054.0,150000.0,3222
2019-10-01,83,Appartement,3178.0,150000.0,3239
2020-01-01,83,Appartement,3167.0,150000.0,2917
2020-04-01,83,Appartement,3117.0,150000.0,2709
2020-07-01,83,Appartement,3207.0,150000.0,3042
2020-10-01,83,Appartement,3272.0,153000.0,3870
2014-01-01,83,Ensemble,3097.0,177750.0,2976
2014-04-01,83,Ensemble,3073.0,175000.0,2722
2014-07-01,83,Ensemble,3144.0,181080.0,3019
2014-10-01,83,Ensemble,3074.0,175000.0,2818
2015-01-01,83,Ensemble,3061.0,170000.0,2630
2015-04-01,83,Ensemble,3056.0,170000.0,2996
2015-07-01,83,Ensemble,3056.0,180000.0,3318
2015-10-01,83,Ensemble,3095.0,177500.0,3722
2016-01-01,83,Ensemble,3024.0,170000.0,2980
2016-04-01,83,Ensemble,3000.0,170000.0,3457
2016-07-01,83,Ensemble,3065.0,179000.0,3770
2016-10-01,83,Ensemble,3053.0,178000.0,3621
2017-01-01,83,Ensemble,3100.0,178000.0,3740
2017-04-01,83,Ensemble,3064.0,180000.0,4296
2017-07-01,83,Ensemble,3111.0,187770.0,4221
2017-10-01,83,Ensemble,3143.0,180750.0,4016
2018-01-01,83,Ensemble,3154.0,180000.0,3694
2018-04-01,83,Ensemble,3000.0,170000.0,3337
2018-07-01,83,Ensemble,3087.0,179000.0,3601
2018-10-01,83,Ensemble,2865.0,165000.0,1373
2019-01-01,83,Ensemble,3143.0,175000.0,4038
2019-04-01,83,Ensemble,3190.0,175000.0,4473
2019-07-01,83,Ensemble,3229.0,182875.0,4887
2019-10-01,83,Ensemble,3293.0,182400.0,4849
2020-01-01,83,Ensemble,3278.0,182000.0,4352
2020-04-01,83,Ensemble,3227.0,180150.0,3974
2020-07-01,83,Ensemble,3300.0,184000.0,4594
2020-10-01,83,Ensemble,3393.0,187000.0,5864
2014-01-01,83,Maison,3231.0,272000.0,951
2014-04-01,83,Maison,3254.0,265000.0,822
2014-07-01,83,Maison,3287.0,268950.0,1040
2014-10-01,83,Maison,3247.0,270000.0,959
2015-01-01,83,Maison,3182.0,265000.0,859
2015-04-01,83,Maison,3205.0,267550.0,916
2015-07-01,83,Maison,3144.0,268100.0,1127
2015-10-01,83,Maison,3235.0,270000.0,1288
2016-01-01,83,Maison,3166.0,269427.0,960
2016-04-01,83,Maison,3150.0,268750.0,1063
2016-07-01,83,Maison,3188.0,273000.0,1351
2016-10-01,83,Maison,3200.0,270000.0,1258
2017-01-01,83,Maison,3188.0,275000.0,1300
2017-04-01,83,Maison,3182.0,278000.0,1468
2017-07-01,83,Maison,3273.0,289525.0,1506
2017-10-01,83,Maison,3259.0,280000.0,1395
2018-01-01,83,Maison,3235.0,282210.0,1226
2018-04-01,83,Maison,3300.0,281420.0,1071
2018-07-01,83,Maison,3355.0,285000.0,1205
2018-10-01,83,Maison,3372.0,297250.0,400
2019-01-01,83,Maison,3236.0,285550.0,1335
2019-04-01,83,Maison,3385.0,298000.0,1417
2019-07-01,83,Maison,3482.0,302000.0,1665
2019-10-01,83,Maison,3448.0,295848.0,1610
2020-01-01,83,Maison,3440.0,297600.0,1435
2020-04-01,83,Maison,3415.0,300000.0,1265
2020-07-01,83,Maison,3426.0,299925.0,1552
2020-10-01,83,Maison,3571.0,316675.0,1994
2014-01-01,84,Appartement,1885.0,90000.0,422
2014-04-01,84,Appartement,1794.0,97500.0,408
2014-07-01,84,Appartement,1881.0,104000.0,463
2014-10-01,84,Appartement,1917.0,101000.0,423
2015-01-01,84,Appartement,1728.0,95000.0,375
2015-04-01,84,Appartement,1887.0,102700.0,501
2015-07-01,84,Appartement,1803.0,95000.0,450
2015-10-01,84,Appartement,1893.0,100500.0,534
2016-01-01,84,Appartement,1826.0,98000.0,415
2016-04-01,84,Appartement,1839.0,100000.0,524
2016-07-01,84,Appartement,1829.0,95000.0,537
2016-10-01,84,Appartement,1885.0,95000.0,544
2017-01-01,84,Appartement,1781.0,99100.0,574
2017-04-01,84,Appartement,1844.0,98500.0,603
2017-07-01,84,Appartement,1912.0,98000.0,497
2017-10-01,84,Appartement,1936.0,93175.0,460
2018-01-01,84,Appartement,2088.0,105000.0,215
2018-04-01,84,Appartement,1689.0,102500.0,54
2019-01-01,84,Appartement,1896.0,92562.0,548
2019-04-01,84,Appartement,1938.0,100425.0,628
2019-07-01,84,Appartement,1953.0,100000.0,662
2019-10-01,84,Appartement,1909.0,101420.0,669
2020-01-01,84,Appartement,1923.0,95000.0,593
2020-04-01,84,Appartement,1938.0,100000.0,659
2020-07-01,84,Appartement,2000.0,103075.0,644
2020-10-01,84,Appartement,2000.0,108000.0,725
2014-01-01,84,Ensemble,2101.0,151220.0,1026
2014-04-01,84,Ensemble,2106.0,155000.0,1058
2014-07-01,84,Ensemble,2157.0,160000.0,1183
2014-10-01,84,Ensemble,2092.0,157000.0,1137
2015-01-01,84,Ensemble,2097.0,160000.0,956
2015-04-01,84,Ensemble,2069.0,154000.0,1173
2015-07-01,84,Ensemble,2089.0,165000.0,1274
2015-10-01,84,Ensemble,2129.0,160000.0,1386
2016-01-01,84,Ensemble,2083.0,168000.0,1157
2016-04-01,84,Ensemble,2081.0,156400.0,1335
2016-07-01,84,Ensemble,2120.0,165000.0,1487
2016-10-01,84,Ensemble,2114.0,160000.0,1431
2017-01-01,84,Ensemble,2095.0,160000.0,1469
2017-04-01,84,Ensemble,2078.0,159000.0,1578
2017-07-01,84,Ensemble,2150.0,172060.0,1477
2017-10-01,84,Ensemble,2237.0,175000.0,1305
2018-01-01,84,Ensemble,2333.0,180000.0,656
2018-04-01,84,Ensemble,2150.0,175000.0,154
2019-01-01,84,Ensemble,2096.0,153000.0,1580
2019-04-01,84,Ensemble,2143.0,159000.0,1647
2019-07-01,84,Ensemble,2211.0,170050.0,1899
2019-10-01,84,Ensemble,2166.0,164500.0,1804
2020-01-01,84,Ensemble,2222.0,163000.0,1482
2020-04-01,84,Ensemble,2243.0,164000.0,1546
2020-07-01,84,Ensemble,2317.0,178000.0,1655
2020-10-01,84,Ensemble,2355.0,185000.0,1992
2014-01-01,84,Maison,2195.0,194575.0,604
2014-04-01,84,Maison,2243.0,193888.0,650
2014-07-01,84,Maison,2306.0,200000.0,720
2014-10-01,84,Maison,2168.0,190000.0,714
2015-01-01,84,Maison,2233.0,199500.0,581
2015-04-01,84,Maison,2198.0,199730.0,672
2015-07-01,84,Maison,2229.0,204000.0,824
2015-10-01,84,Maison,2258.0,197250.0,852
2016-01-01,84,Maison,2226.0,200500.0,742
2016-04-01,84,Maison,2264.0,200000.0,811
2016-07-01,84,Maison,2245.0,202250.0,950
2016-10-01,84,Maison,2222.0,200000.0,887
2017-01-01,84,Maison,2267.0,200000.0,895
2017-04-01,84,Maison,2212.0,200000.0,975
2017-07-01,84,Maison,2285.0,211583.0,980
2017-10-01,84,Maison,2393.0,212000.0,845
2018-01-01,84,Maison,2477.0,223700.0,441
2018-04-01,84,Maison,2417.0,236500.0,100
2019-01-01,84,Maison,2190.0,197330.0,1032
2019-04-01,84,Maison,2312.0,205000.0,1019
2019-07-01,84,Maison,2297.0,212000.0,1237
2019-10-01,84,Maison,2338.0,210950.0,1135
2020-01-01,84,Maison,2400.0,210150.0,889
2020-04-01,84,Maison,2444.0,223000.0,887
2020-07-01,84,Maison,2499.0,225000.0,1011
2020-10-01,84,Maison,2535.0,234900.0,1267
2014-01-01,85,Appartement,2211.0,90500.0,271
2014-04-01,85,Appartement,2270.0,88500.0,236
2014-07-01,85,Appartement,2192.0,89950.0,284
2014-10-01,85,Appartement,2359.0,100000.0,322
2015-01-01,85,Appartement,2222.0,93850.0,269
2015-04-01,85,Appartement,2209.0,93750.0,354
2015-07-01,85,Appartement,2049.0,94000.0,397
2015-10-01,85,Appartement,2312.0,98500.0,419
2016-01-01,85,Appartement,2400.0,95143.0,351
2016-04-01,85,Appartement,2238.0,94812.0,428
2016-07-01,85,Appartement,2154.0,83500.0,411
2016-10-01,85,Appartement,2321.0,98950.0,440
2017-01-01,85,Appartement,2349.0,94500.0,419
2017-04-01,85,Appartement,2214.0,90000.0,517
2017-07-01,85,Appartement,2374.0,95000.0,460
2017-10-01,85,Appartement,2479.0,102250.0,490
2018-01-01,85,Appartement,2224.0,90750.0,434
2018-04-01,85,Appartement,2273.0,97999.0,437
2018-07-01,85,Appartement,2281.0,92000.0,478
2018-10-01,85,Appartement,1960.0,88000.0,188
2019-01-01,85,Appartement,2198.0,90750.0,538
2019-04-01,85,Appartement,2378.0,97500.0,545
2019-07-01,85,Appartement,2340.0,100000.0,631
2019-10-01,85,Appartement,2466.0,95000.0,631
2020-01-01,85,Appartement,2447.0,103750.0,524
2020-04-01,85,Appartement,2391.0,100500.0,577
2020-07-01,85,Appartement,2500.0,103000.0,510
2020-10-01,85,Appartement,2567.0,105000.0,767
2014-01-01,85,Ensemble,1738.0,131500.0,1711
2014-04-01,85,Ensemble,1747.0,133000.0,1391
2014-07-01,85,Ensemble,1716.0,132000.0,1929
2014-10-01,85,Ensemble,1796.0,135000.0,1829
2015-01-01,85,Ensemble,1731.0,130000.0,1621
2015-04-01,85,Ensemble,1724.0,130000.0,1835
2015-07-01,85,Ensemble,1690.0,135000.0,2334
2015-10-01,85,Ensemble,1782.0,135000.0,2264
2016-01-01,85,Ensemble,1779.0,130500.0,1767
2016-04-01,85,Ensemble,1787.0,135000.0,2205
2016-07-01,85,Ensemble,1738.0,136000.0,2441
2016-10-01,85,Ensemble,1833.0,137000.0,2366
2017-01-01,85,Ensemble,1791.0,135000.0,2302
2017-04-01,85,Ensemble,1812.0,139000.0,2586
2017-07-01,85,Ensemble,1839.0,143300.0,2652
2017-10-01,85,Ensemble,1868.0,140000.0,2625
2018-01-01,85,Ensemble,1800.0,140000.0,2255
2018-04-01,85,Ensemble,1818.0,140000.0,2293
2018-07-01,85,Ensemble,1859.0,145000.0,2719
2018-10-01,85,Ensemble,1741.0,135500.0,1206
2019-01-01,85,Ensemble,1847.0,140000.0,2628
2019-04-01,85,Ensemble,1918.0,145000.0,2761
2019-07-01,85,Ensemble,1943.0,150000.0,3219
2019-10-01,85,Ensemble,2041.0,150000.0,3159
2020-01-01,85,Ensemble,2000.0,150000.0,2388
2020-04-01,85,Ensemble,2051.0,151000.0,2579
2020-07-01,85,Ensemble,2055.0,158000.0,2804
2020-10-01,85,Ensemble,2143.0,162000.0,3801
2014-01-01,85,Maison,1676.0,138000.0,1440
2014-04-01,85,Maison,1687.0,141200.0,1155
2014-07-01,85,Maison,1667.0,140000.0,1645
2014-10-01,85,Maison,1705.0,140000.0,1507
2015-01-01,85,Maison,1674.0,140000.0,1352
2015-04-01,85,Maison,1651.0,140000.0,1481
2015-07-01,85,Maison,1644.0,142000.0,1937
2015-10-01,85,Maison,1714.0,141300.0,1845
2016-01-01,85,Maison,1697.0,140000.0,1416
2016-04-01,85,Maison,1719.0,144000.0,1777
2016-07-01,85,Maison,1690.0,146175.0,2030
2016-10-01,85,Maison,1764.0,145000.0,1926
2017-01-01,85,Maison,1700.0,142000.0,1883
2017-04-01,85,Maison,1722.0,149000.0,2069
2017-07-01,85,Maison,1774.0,150000.0,2192
2017-10-01,85,Maison,1792.0,148000.0,2135
2018-01-01,85,Maison,1728.0,150000.0,1821
2018-04-01,85,Maison,1740.0,150000.0,1856
2018-07-01,85,Maison,1800.0,157500.0,2241
2018-10-01,85,Maison,1690.0,145000.0,1018
2019-01-01,85,Maison,1779.0,150000.0,2090
2019-04-01,85,Maison,1823.0,154000.0,2216
2019-07-01,85,Maison,1861.0,161350.0,2588
2019-10-01,85,Maison,1959.0,161885.0,2528
2020-01-01,85,Maison,1911.0,163000.0,1864
2020-04-01,85,Maison,1949.0,167000.0,2002
2020-07-01,85,Maison,1966.0,171237.0,2294
2020-10-01,85,Maison,2042.0,175000.0,3034
2014-01-01,86,Appartement,1542.0,65000.0,170
2014-04-01,86,Appartement,1519.0,74000.0,193
2014-07-01,86,Appartement,1614.0,64500.0,196
2014-10-01,86,Appartement,1583.0,67000.0,197
2015-01-01,86,Appartement,1472.0,65000.0,141
2015-04-01,86,Appartement,1548.0,63000.0,213
2015-07-01,86,Appartement,1578.0,65000.0,212
2015-10-01,86,Appartement,1544.0,62000.0,217
2016-01-01,86,Appartement,1471.0,63000.0,179
2016-04-01,86,Appartement,1419.0,62000.0,205
2016-07-01,86,Appartement,1500.0,64500.0,268
2016-10-01,86,Appartement,1524.0,64750.0,230
2017-01-01,86,Appartement,1423.0,65000.0,230
2017-04-01,86,Appartement,1500.0,70000.0,271
2017-07-01,86,Appartement,1562.0,63750.0,280
2017-10-01,86,Appartement,1562.0,69000.0,301
2018-01-01,86,Appartement,1500.0,68850.0,245
2018-04-01,86,Appartement,1448.0,66000.0,279
2018-07-01,86,Appartement,1597.0,63000.0,244
2018-10-01,86,Appartement,1475.0,72445.0,90
2019-01-01,86,Appartement,1595.0,70000.0,243
2019-04-01,86,Appartement,1567.0,73000.0,308
2019-07-01,86,Appartement,1649.0,68200.0,387
2019-10-01,86,Appartement,1622.0,70000.0,295
2020-01-01,86,Appartement,1590.0,74500.0,266
2020-04-01,86,Appartement,1580.0,77500.0,246
2020-07-01,86,Appartement,1787.0,74000.0,316
2020-10-01,86,Appartement,1897.0,72525.0,363
2014-01-01,86,Ensemble,1254.0,89000.0,755
2014-04-01,86,Ensemble,1343.0,100000.0,828
2014-07-01,86,Ensemble,1385.0,105000.0,932
2014-10-01,86,Ensemble,1294.0,95000.0,985
2015-01-01,86,Ensemble,1246.0,85000.0,632
2015-04-01,86,Ensemble,1312.0,95000.0,919
2015-07-01,86,Ensemble,1350.0,104500.0,1121
2015-10-01,86,Ensemble,1308.0,96000.0,1035
2016-01-01,86,Ensemble,1250.0,88500.0,789
2016-04-01,86,Ensemble,1231.0,95000.0,939
2016-07-01,86,Ensemble,1370.0,108650.0,1208
2016-10-01,86,Ensemble,1346.0,105000.0,1110
2017-01-01,86,Ensemble,1286.0,96000.0,994
2017-04-01,86,Ensemble,1303.0,100000.0,1141
2017-07-01,86,Ensemble,1341.0,102625.0,1212
2017-10-01,86,Ensemble,1323.0,95000.0,1181
2018-01-01,86,Ensemble,1312.0,98000.0,965
2018-04-01,86,Ensemble,1315.0,96000.0,1033
2018-07-01,86,Ensemble,1388.0,103000.0,1027
2018-10-01,86,Ensemble,1297.0,103500.0,491
2019-01-01,86,Ensemble,1303.0,95000.0,1037
2019-04-01,86,Ensemble,1357.0,100000.0,1232
2019-07-01,86,Ensemble,1391.0,104400.0,1526
2019-10-01,86,Ensemble,1358.0,99000.0,1299
2020-01-01,86,Ensemble,1366.0,100000.0,1042
2020-04-01,86,Ensemble,1354.0,105000.0,1047
2020-07-01,86,Ensemble,1434.0,113250.0,1410
2020-10-01,86,Ensemble,1389.0,105000.0,1734
2014-01-01,86,Maison,1167.0,100000.0,585
2014-04-01,86,Maison,1250.0,113000.0,635
2014-07-01,86,Maison,1299.0,119000.0,736
2014-10-01,86,Maison,1176.0,106333.0,788
2015-01-01,86,Maison,1111.0,100000.0,491
2015-04-01,86,Maison,1223.0,111735.0,706
2015-07-01,86,Maison,1278.0,120000.0,909
2015-10-01,86,Maison,1195.0,110000.0,818
2016-01-01,86,Maison,1151.0,105000.0,610
2016-04-01,86,Maison,1183.0,110000.0,734
2016-07-01,86,Maison,1314.0,122750.0,940
2016-10-01,86,Maison,1266.0,115850.0,880
2017-01-01,86,Maison,1209.0,112750.0,764
2017-04-01,86,Maison,1230.0,116550.0,870
2017-07-01,86,Maison,1269.0,122000.0,932
2017-10-01,86,Maison,1228.0,112000.0,880
2018-01-01,86,Maison,1215.0,115875.0,720
2018-04-01,86,Maison,1237.0,115750.0,754
2018-07-01,86,Maison,1312.0,124000.0,783
2018-10-01,86,Maison,1238.0,117500.0,401
2019-01-01,86,Maison,1196.0,110000.0,794
2019-04-01,86,Maison,1302.0,120000.0,924
2019-07-01,86,Maison,1299.0,125000.0,1139
2019-10-01,86,Maison,1250.0,116250.0,1004
2020-01-01,86,Maison,1272.0,117000.0,776
2020-04-01,86,Maison,1264.0,120000.0,801
2020-07-01,86,Maison,1323.0,130000.0,1094
2020-10-01,86,Maison,1250.0,120000.0,1371
2014-01-01,87,Appartement,1157.0,68000.0,252
2014-04-01,87,Appartement,1211.0,68500.0,182
2014-07-01,87,Appartement,1194.0,64000.0,221
2014-10-01,87,Appartement,1139.0,65000.0,237
2015-01-01,87,Appartement,1139.0,62000.0,229
2015-04-01,87,Appartement,1111.0,62000.0,271
2015-07-01,87,Appartement,1185.0,60000.0,274
2015-10-01,87,Appartement,1234.0,62000.0,260
2016-01-01,87,Appartement,1143.0,58000.0,238
2016-04-01,87,Appartement,1194.0,66000.0,283
2016-07-01,87,Appartement,1135.0,58500.0,303
2016-10-01,87,Appartement,1100.0,60000.0,289
2017-01-01,87,Appartement,1133.0,61500.0,303
2017-04-01,87,Appartement,1161.0,64000.0,367
2017-07-01,87,Appartement,1171.0,62664.0,362
2017-10-01,87,Appartement,1229.0,65000.0,286
2018-01-01,87,Appartement,1204.0,67850.0,306
2018-04-01,87,Appartement,1132.0,63750.0,334
2018-07-01,87,Appartement,1250.0,66879.0,359
2018-10-01,87,Appartement,1205.0,64000.0,326
2019-01-01,87,Appartement,1219.0,64300.0,343
2019-04-01,87,Appartement,1256.0,64300.0,370
2019-07-01,87,Appartement,1284.0,64850.0,450
2019-10-01,87,Appartement,1290.0,64000.0,388
2020-01-01,87,Appartement,1364.0,69250.0,346
2020-04-01,87,Appartement,1311.0,70562.0,336
2020-07-01,87,Appartement,1391.0,71500.0,371
2020-10-01,87,Appartement,1403.0,76320.0,406
2014-01-01,87,Ensemble,1141.0,82700.0,730
2014-04-01,87,Ensemble,1186.0,87000.0,604
2014-07-01,87,Ensemble,1186.0,83000.0,731
2014-10-01,87,Ensemble,1170.0,83500.0,755
2015-01-01,87,Ensemble,1116.0,80000.0,700
2015-04-01,87,Ensemble,1139.0,82000.0,800
2015-07-01,87,Ensemble,1151.0,86500.0,918
2015-10-01,87,Ensemble,1136.0,83000.0,896
2016-01-01,87,Ensemble,1136.0,81500.0,765
2016-04-01,87,Ensemble,1165.0,80000.0,826
2016-07-01,87,Ensemble,1163.0,85000.0,943
2016-10-01,87,Ensemble,1131.0,80000.0,903
2017-01-01,87,Ensemble,1143.0,82000.0,877
2017-04-01,87,Ensemble,1151.0,81610.0,1008
2017-07-01,87,Ensemble,1163.0,85000.0,1077
2017-10-01,87,Ensemble,1171.0,82000.0,914
2018-01-01,87,Ensemble,1150.0,82000.0,875
2018-04-01,87,Ensemble,1136.0,80000.0,909
2018-07-01,87,Ensemble,1228.0,85750.0,1042
2018-10-01,87,Ensemble,1188.0,84000.0,1022
2019-01-01,87,Ensemble,1188.0,80000.0,966
2019-04-01,87,Ensemble,1222.0,83190.0,970
2019-07-01,87,Ensemble,1268.0,86000.0,1183
2019-10-01,87,Ensemble,1213.0,82000.0,1114
2020-01-01,87,Ensemble,1267.0,86900.0,929
2020-04-01,87,Ensemble,1300.0,88500.0,903
2020-07-01,87,Ensemble,1305.0,91000.0,1098
2020-10-01,87,Ensemble,1275.0,90000.0,1373
2014-01-01,87,Maison,1133.0,97750.0,478
2014-04-01,87,Maison,1167.0,100000.0,422
2014-07-01,87,Maison,1176.0,96250.0,510
2014-10-01,87,Maison,1210.0,100000.0,518
2015-01-01,87,Maison,1094.0,95000.0,471
2015-04-01,87,Maison,1161.0,98000.0,529
2015-07-01,87,Maison,1146.0,104100.0,644
2015-10-01,87,Maison,1101.0,100000.0,636
2016-01-01,87,Maison,1129.0,100000.0,527
2016-04-01,87,Maison,1132.0,95000.0,543
2016-07-01,87,Maison,1192.0,100000.0,640
2016-10-01,87,Maison,1142.0,98200.0,614
2017-01-01,87,Maison,1154.0,102250.0,574
2017-04-01,87,Maison,1148.0,100000.0,641
2017-07-01,87,Maison,1149.0,105000.0,715
2017-10-01,87,Maison,1136.0,100000.0,628
2018-01-01,87,Maison,1082.0,102000.0,569
2018-04-01,87,Maison,1163.0,102000.0,575
2018-07-01,87,Maison,1195.0,110000.0,683
2018-10-01,87,Maison,1173.0,101550.0,696
2019-01-01,87,Maison,1131.0,98500.0,623
2019-04-01,87,Maison,1189.0,105000.0,600
2019-07-01,87,Maison,1245.0,111300.0,733
2019-10-01,87,Maison,1148.0,105340.0,726
2020-01-01,87,Maison,1207.0,110000.0,583
2020-04-01,87,Maison,1294.0,113720.0,567
2020-07-01,87,Maison,1240.0,111942.0,727
2020-10-01,87,Maison,1184.0,105500.0,967
2014-01-01,88,Appartement,979.0,61455.0,174
2014-04-01,88,Appartement,1000.0,65000.0,171
2014-07-01,88,Appartement,998.0,60500.0,182
2014-10-01,88,Appartement,1060.0,64750.0,216
2015-01-01,88,Appartement,955.0,58500.0,154
2015-04-01,88,Appartement,1061.0,68750.0,224
2015-07-01,88,Appartement,1042.0,66000.0,217
2015-10-01,88,Appartement,1000.0,63250.0,258
2016-01-01,88,Appartement,1023.0,60000.0,182
2016-04-01,88,Appartement,1035.0,64750.0,228
2016-07-01,88,Appartement,1041.0,62575.0,234
2016-10-01,88,Appartement,925.0,65338.0,242
2017-01-01,88,Appartement,1107.0,66000.0,219
2017-04-01,88,Appartement,954.0,61750.0,298
2017-07-01,88,Appartement,1052.0,69000.0,266
2017-10-01,88,Appartement,1080.0,69500.0,268
2018-01-01,88,Appartement,1051.0,65500.0,209
2018-04-01,88,Appartement,1000.0,60000.0,240
2018-07-01,88,Appartement,1000.0,63000.0,269
2018-10-01,88,Appartement,1038.0,60850.0,240
2019-01-01,88,Appartement,1003.0,61500.0,233
2019-04-01,88,Appartement,1047.0,67000.0,306
2019-07-01,88,Appartement,1057.0,70000.0,323
2019-10-01,88,Appartement,1089.0,68350.0,347
2020-01-01,88,Appartement,1000.0,61900.0,247
2020-04-01,88,Appartement,1016.0,65400.0,257
2020-07-01,88,Appartement,1053.0,70900.0,298
2020-10-01,88,Appartement,1080.0,67750.0,358
2014-01-01,88,Ensemble,1019.0,83000.0,569
